x,y,rho,u,v,p,uu,vv,ww,_uv
0.028704785,-0.091743179,1.0089364,0.3861506,0.23455958,1.012664,1.29E-07,7.59E-08,8.98E-12,1.02E-06
0.039561775,-0.091743179,1.0090543,0.39642015,0.19311039,1.0128168,2.70E-06,4.32E-07,8.82E-12,-1.65E-07
0.050418768,-0.091743179,1.0090535,0.41240397,0.15631209,1.0128225,5.18E-07,1.39E-07,9.27E-12,9.39E-08
0.061275758,-0.091743179,1.0089631,0.4321537,0.12483108,1.0126957,6.13E-07,8.43E-08,1.02E-11,-1.14E-07
0.072132751,-0.091743179,1.0088096,0.45395705,0.098609835,1.0124837,7.66E-07,1.66E-08,1.11E-11,5.00E-07
0.082989737,-0.091743179,1.0086179,0.476477,0.077178769,1.0122061,1.56E-07,3.52E-08,1.16E-11,-2.33E-09
0.093846731,-0.091743179,1.0084006,0.49881402,0.059820861,1.0119011,2.77E-06,5.79E-08,1.18E-11,-3.15E-07
0.10470372,-0.091743179,1.0081654,0.52044308,0.045800097,1.0115761,1.69E-07,9.83E-09,1.20E-11,2.52E-08
0.11556071,-0.091743179,1.0079348,0.54108578,0.034445122,1.0112455,8.17E-06,4.36E-10,1.25E-11,-2.12E-07
0.1264177,-0.091743179,1.0076889,0.56065428,0.025228441,1.0109038,3.83E-07,3.08E-10,1.32E-11,1.07E-07
0.1372747,-0.091743179,1.0074568,0.57911414,0.017707599,1.0105695,8.59E-08,1.39E-09,1.42E-11,1.01E-07
0.14813168,-0.091743179,1.007223,0.59655297,0.011524945,1.0102577,3.68E-10,6.88E-10,1.53E-11,7.71E-08
0.15898867,-0.091743179,1.0070094,0.61302912,0.006432661,1.0099421,3.76E-06,1.00E-09,1.64E-11,-2.07E-08
0.16984567,-0.091743179,1.006788,0.62868023,0.002227315,1.0096318,5.04E-06,5.46E-10,1.73E-11,-9.85E-09
0.18070266,-0.091743179,1.0065697,0.64360458,-0.001231462,1.0093316,5.10E-07,3.92E-10,1.79E-11,-8.25E-09
0.19155966,-0.091743179,1.0063572,0.65787899,-0.004034305,1.009039,0,1.62E-10,1.82E-11,-5.53E-08
0.20241664,-0.091743179,1.0061512,0.67154598,-0.006233099,1.0087523,2.81E-06,1.28E-11,1.88E-11,-2.72E-08
0.21327363,-0.091743179,1.005951,0.68469608,-0.00789549,1.0084714,1.94E-06,1.21E-10,1.99E-11,-8.22E-08
0.22413063,-0.091743179,1.0057626,0.69732583,-0.009037726,1.0081866,4.12E-06,1.03E-09,2.12E-11,6.02E-08
0.23498762,-0.091743179,1.0055705,0.70948994,-0.009709707,1.0079156,8.06E-06,2.25E-09,2.21E-11,1.14E-07
0.2458446,-0.091743179,1.0053729,0.72122198,-0.009946209,1.0076585,0,6.37E-12,2.23E-11,-1.88E-07
0.25670159,-0.091743179,1.0051887,0.73248243,-0.009755831,1.0073881,3.89E-07,3.22E-11,2.16E-11,-1.17E-07
0.26755857,-0.091743179,1.0050098,0.74332541,-0.009180043,1.0071349,1.46E-07,5.11E-10,1.98E-11,3.96E-08
0.27841559,-0.091743179,1.0048403,0.75375718,-0.008236826,1.0068923,4.83E-06,1.10E-09,1.74E-11,3.85E-08
0.28927258,-0.091743179,1.0046597,0.76378715,-0.006940678,1.0066535,4.90E-07,1.97E-10,1.51E-11,-3.01E-08
0.30012956,-0.091743179,1.0045037,0.77338523,-0.005308721,1.0064228,1.63E-05,6.69E-10,1.37E-11,1.06E-07
0.31098655,-0.091743179,1.004336,0.78257668,-0.003365468,1.0062001,3.25E-06,1.51E-10,1.33E-11,-5.81E-09
0.32184353,-0.091743179,1.0041888,0.79131359,-0.001141887,1.0059826,1.66E-06,1.43E-10,1.35E-11,3.51E-10
0.33270052,-0.091743179,1.0040305,0.79961258,0.001322357,1.0057734,8.67E-07,1.29E-10,1.42E-11,3.95E-09
0.34355754,-0.091743179,1.003899,0.80745959,0.003985615,1.005565,9.86E-06,2.22E-10,1.50E-11,-4.74E-08
0.35441452,-0.091743179,1.0037624,0.81489712,0.006808881,1.0053846,3.87E-06,8.94E-10,1.56E-11,-7.55E-09
0.36527151,-0.091743179,1.0036243,0.82191789,0.009757442,1.0051929,2.89E-07,2.91E-10,1.59E-11,5.33E-08
0.37612849,-0.091743179,1.0035025,0.82852554,0.012799479,1.0050199,1.48E-07,0,1.59E-11,1.64E-07
0.38698548,-0.091743179,1.0033852,0.83476043,0.015907772,1.0048555,2.86E-07,0,1.58E-11,1.70E-07
0.39784247,-0.091743179,1.0032717,0.84064186,0.019061038,1.0046955,2.32E-06,5.46E-10,1.59E-11,1.41E-07
0.40869948,-0.091743179,1.0031723,0.84619689,0.022242786,1.0045539,3.42E-06,3.40E-09,1.63E-11,3.30E-08
0.41955647,-0.091743179,1.0030712,0.85144025,0.025442593,1.0044106,8.80E-06,9.00E-09,1.66E-11,-2.78E-07
0.43041345,-0.091743179,1.0029691,0.85641158,0.028654747,1.0042709,3.01E-06,3.85E-09,1.69E-11,4.80E-08
0.44127044,-0.091743179,1.0028769,0.86110538,0.031875476,1.0041387,3.76E-07,1.37E-08,1.76E-11,1.60E-07
0.45212743,-0.091743179,1.0027966,0.86551815,0.035101231,1.0040205,1.79E-05,3.13E-08,1.91E-11,-6.77E-07
0.46298441,-0.091743179,1.002705,0.86969674,0.038327828,1.0039023,5.20E-06,7.64E-10,2.08E-11,-6.34E-08
0.47384143,-0.091743179,1.0026319,0.87360656,0.041547358,1.0037881,7.60E-06,3.37E-09,2.22E-11,-2.78E-07
0.48469841,-0.091743179,1.0025538,0.87728161,0.044752024,1.0036863,0,1.22E-08,2.26E-11,1.97E-07
0.4955554,-0.091743179,1.0024812,0.88071096,0.047932498,1.0035831,1.90E-06,9.24E-10,2.22E-11,3.18E-07
0.50641239,-0.091743179,1.0024194,0.88389516,0.051076476,1.003497,1.72E-05,1.53E-08,2.12E-11,-2.86E-07
0.51726937,-0.091743179,1.0023553,0.88686383,0.054171823,1.0034086,1.31E-05,7.25E-09,2.03E-11,-1.09E-07
0.52812636,-0.091743179,1.0022986,0.88962275,0.057204016,1.0033188,0,7.66E-09,2.06E-11,7.17E-07
0.53898335,-0.091743179,1.0022434,0.89214653,0.060157489,1.0032542,6.89E-06,4.99E-09,2.21E-11,-4.57E-07
0.54984033,-0.091743179,1.0021954,0.89449036,0.063020706,1.0031812,1.47E-05,1.95E-08,2.37E-11,-1.17E-07
0.56069732,-0.091743179,1.002144,0.89665943,0.065783568,1.0031065,8.40E-06,1.10E-08,2.47E-11,-1.36E-07
0.57155436,-0.091743179,1.0020989,0.89867556,0.068437345,1.0030469,2.03E-06,1.45E-08,2.49E-11,2.41E-07
0.58241135,-0.091743179,1.0020646,0.90054405,0.070977211,1.002988,2.15E-05,4.77E-08,2.43E-11,-1.15E-06
0.59326833,-0.091743179,1.0020165,0.90232897,0.073404104,1.0029414,6.20E-08,2.84E-08,2.36E-11,8.23E-07
0.60412532,-0.091743179,1.0019863,0.90398443,0.075720921,1.0028802,1.60E-05,9.29E-10,2.34E-11,-6.13E-07
0.61498231,-0.091743179,1.0019504,0.90559262,0.077935413,1.0028286,2.63E-06,1.32E-07,2.41E-11,-7.50E-07
0.62583929,-0.091743179,1.0019097,0.90712994,0.080060638,1.0027865,2.89E-06,2.21E-09,2.60E-11,4.86E-07
0.63669628,-0.091743179,1.0018868,0.90861088,0.082103163,1.0027429,4.90E-06,3.89E-08,2.87E-11,-7.94E-07
0.64755327,-0.091743179,1.0018473,0.91005099,0.08407785,1.0026977,1.03E-05,8.59E-09,3.15E-11,-4.16E-07
0.65841025,-0.091743179,1.0018247,0.91144311,0.08599183,1.0026523,1.95E-05,9.61E-08,3.44E-11,-1.37E-06
0.66926724,-0.091743179,1.0017853,0.91281307,0.087855034,1.0026071,5.31E-06,4.92E-08,3.70E-11,-4.27E-07
0.68012422,-0.091743179,1.0017623,0.91413021,0.089674115,1.0025669,8.37E-06,8.62E-08,3.97E-11,-6.16E-07
0.69098121,-0.091743179,1.0017232,0.91541237,0.091455653,1.0025223,3.54E-06,7.14E-10,4.26E-11,5.33E-07
0.70183825,-0.091743179,1.0017015,0.91664988,0.093199924,1.0024827,7.59E-07,3.37E-08,4.53E-11,-5.46E-09
0.71269524,-0.091743179,1.0016737,0.91784745,0.094911337,1.0024441,9.31E-06,8.03E-08,4.78E-11,-2.22E-07
0.72355223,-0.091743179,1.0016476,0.91900253,0.096591175,1.0024062,2.70E-06,1.41E-07,5.01E-11,-7.72E-07
0.73440921,-0.091743179,1.0016243,0.92010897,0.098241061,1.0023659,1.30E-05,4.47E-08,5.25E-11,-3.64E-07
0.7452662,-0.091743179,1.0015901,0.92119741,0.099860996,1.0023375,0,7.28E-09,5.57E-11,1.94E-06
0.75612319,-0.091743179,1.0015732,0.92222464,0.10145041,1.0023007,3.16E-06,1.42E-07,5.97E-11,-5.33E-07
0.76698017,-0.091743179,1.0015432,0.92321974,0.10301328,1.0022732,0,5.82E-09,6.50E-11,1.04E-06
0.77783716,-0.091743179,1.0015264,0.92417091,0.10454467,1.002236,1.27E-06,7.63E-08,7.17E-11,-3.29E-08
0.78869414,-0.091743179,1.0015074,0.92508513,0.1060482,1.0021991,7.58E-06,5.46E-08,7.86E-11,-5.24E-07
0.79955113,-0.091743179,1.0014822,0.92597121,0.10752382,1.0021828,2.50E-06,2.09E-09,8.45E-11,9.90E-07
0.81040812,-0.091743179,1.0014648,0.92681688,0.10896815,1.002149,9.94E-06,0,8.88E-11,-3.98E-07
0.82126516,-0.091743179,1.0014474,0.92764312,0.11038334,1.0021244,4.69E-06,3.45E-08,9.21E-11,4.19E-07
0.83212215,-0.091743179,1.0014232,0.92843992,0.11176948,1.0021003,6.52E-06,1.10E-07,9.55E-11,-1.75E-07
0.84297913,-0.091743179,1.0014056,0.92922467,0.11312996,1.0020665,6.03E-06,7.81E-08,9.92E-11,2.78E-07
0.85383612,-0.091743179,1.0013936,0.92998701,0.11446637,1.0020432,6.70E-06,1.75E-07,1.04E-10,-6.00E-07
0.86469311,-0.091743179,1.0013746,0.93074661,0.11578545,1.0020199,2.13E-06,2.79E-07,1.11E-10,-1.14E-06
0.87555009,-0.091743179,1.0013504,0.93150473,0.11709773,1.0019923,2.52E-06,9.69E-08,1.18E-10,3.50E-07
0.88640708,-0.091743179,1.0013407,0.93225271,0.11840938,1.0019734,1.40E-05,2.57E-07,1.25E-10,-1.04E-06
0.89726406,-0.091743179,1.0013233,0.93301469,0.11973708,1.0019394,4.91E-06,2.73E-07,1.34E-10,-9.94E-07
0.90812105,-0.091743179,1.0013,0.93377048,0.12109613,1.0019207,2.55E-06,1.43E-07,1.46E-10,3.76E-07
0.91897804,-0.091743179,1.0012822,0.93451047,0.12249932,1.0018921,1.95E-06,3.71E-07,1.59E-10,-3.85E-07
0.92983502,-0.091743179,1.001276,0.93521714,0.12396553,1.0018636,1.36E-05,4.54E-07,1.75E-10,-1.61E-06
0.94069201,-0.091743179,1.0012517,0.9358933,0.12550862,1.001848,4.02E-06,2.31E-07,1.91E-10,-4.75E-07
0.95154905,-0.091743179,1.0012314,0.9364903,0.12713312,1.0018237,4.95E-07,3.70E-07,2.10E-10,4.68E-07
0.96240604,-0.091743179,1.0012213,0.93697011,0.12884225,1.0018067,7.67E-06,6.20E-07,2.34E-10,-1.74E-06
0.97326303,-0.091743179,1.0012181,0.93730676,0.13062586,1.0017902,9.12E-06,9.38E-07,2.64E-10,-1.56E-06
0.98412001,-0.091743179,1.0012084,0.93745339,0.13245906,1.0017778,6.22E-06,1.42E-06,3.03E-10,-2.09E-06
0.994977,-0.091743179,1.0012118,0.93737203,0.13430122,1.001772,1.87E-05,1.50E-06,3.52E-10,-2.78E-06
1.005834,-0.091743179,1.0012162,0.93706214,0.13609461,1.0017792,7.52E-06,2.17E-06,4.11E-10,-2.45E-06
1.016691,-0.091743179,1.0012194,0.93650234,0.13777952,1.0018021,1.61E-05,2.03E-06,4.72E-10,-3.26E-07
1.027548,-0.091743179,1.001229,0.93573493,0.13928992,1.0018116,3.95E-06,2.38E-06,5.26E-10,3.04E-07
-0.89413947,-0.081523396,0.99974728,0.95256835,0.33300695,0.9997952,8.85E-06,7.11E-07,9.17E-14,3.37E-07
-0.88328248,-0.081523396,0.99975008,0.95206529,0.33415765,0.99979824,1.22E-05,6.58E-07,9.80E-14,-6.18E-07
-0.8724255,-0.081523396,0.99975193,0.95155913,0.33530462,0.99980134,1.46E-05,6.15E-07,1.04E-13,-1.71E-06
-0.86156851,-0.081523396,0.99975365,0.95104939,0.33644947,0.9998045,1.62E-05,5.68E-07,1.11E-13,-2.52E-06
-0.85071146,-0.081523396,0.99975538,0.95053583,0.33759254,0.99980778,1.72E-05,5.14E-07,1.17E-13,-3.03E-06
-0.83985448,-0.081523396,0.99975717,0.95001835,0.3387337,0.99981111,1.76E-05,4.55E-07,1.23E-13,-3.23E-06
-0.82899749,-0.081523396,0.99975902,0.94949669,0.33987296,0.99981457,1.74E-05,3.90E-07,1.30E-13,-3.10E-06
-0.81814051,-0.081523396,0.99976093,0.94897079,0.34101015,0.99981809,1.65E-05,3.20E-07,1.36E-13,-2.63E-06
-0.80728352,-0.081523396,0.99976301,0.94841009,0.34221217,0.99982178,1.43E-05,2.91E-07,1.42E-13,-1.63E-06
-0.79642653,-0.081523396,0.99976522,0.9477706,0.34357333,0.99982566,1.07E-05,3.52E-07,1.45E-13,-1.15E-07
-0.78556955,-0.081523396,0.9997676,0.94712508,0.34493175,0.99982965,7.42E-06,3.72E-07,1.49E-13,1.28E-06
-0.77471256,-0.081523396,0.9997701,0.94647342,0.34628737,0.99983376,4.59E-06,3.51E-07,1.52E-13,2.56E-06
-0.76385558,-0.081523396,0.99977279,0.94581532,0.34764004,0.99983805,2.18E-06,2.87E-07,1.56E-13,3.71E-06
-0.75299859,-0.081523396,0.99977553,0.94515055,0.3489897,0.99984246,2.06E-07,1.79E-07,1.59E-13,4.74E-06
-0.7421416,-0.081523396,0.9997797,0.94447887,0.3503328,0.99984735,0,1.75E-07,1.63E-13,4.56E-06
-0.73128462,-0.081523396,0.99978411,0.94380039,0.35167211,0.99985248,0,1.80E-07,1.66E-13,4.25E-06
-0.72042757,-0.081523396,0.99978852,0.94300413,0.35323364,0.9998585,4.37E-08,1.45E-07,1.81E-13,3.85E-06
-0.70957059,-0.081523396,0.99979317,0.94218117,0.35482883,0.99986547,1.29E-07,1.15E-07,1.99E-13,3.33E-06
-0.6987136,-0.081523396,0.999798,0.94134963,0.35641977,0.99987328,2.54E-07,9.69E-08,2.16E-13,2.66E-06
-0.68785661,-0.081523396,0.99980307,0.94050914,0.35800624,0.99988204,4.19E-07,9.07E-08,2.33E-13,1.86E-06
-0.67699963,-0.081523396,0.99980837,0.9396593,0.35958809,0.99989176,6.26E-07,9.71E-08,2.50E-13,9.14E-07
-0.66614264,-0.081523396,0.99981391,0.93879968,0.36116508,0.99990255,8.78E-07,1.17E-07,2.66E-13,-1.85E-07
-0.65528566,-0.081523396,0.99982005,0.93789172,0.362811,0.99991381,1.11E-06,1.59E-07,2.83E-13,-1.13E-06
-0.64442867,-0.081523396,0.99982816,0.9368574,0.36467558,0.99992228,8.69E-07,3.62E-07,2.98E-13,-4.42E-07
-0.63357168,-0.081523396,0.99983644,0.93581212,0.36653247,0.99993002,6.20E-07,5.57E-07,3.13E-13,4.09E-07
-0.6227147,-0.081523396,0.99984455,0.93475461,0.36838287,0.99993777,4.05E-07,6.82E-07,3.29E-13,1.16E-06
-0.61185771,-0.081523396,0.99985254,0.93368417,0.3702265,0.99994558,2.28E-07,7.35E-07,3.44E-13,1.82E-06
-0.60100073,-0.081523396,0.99986041,0.93260026,0.37206304,0.99995345,8.92E-08,7.11E-07,3.60E-13,2.36E-06
-0.59014368,-0.081523396,0.99986804,0.93143421,0.37401363,0.99996263,2.09E-08,6.22E-07,3.76E-13,2.56E-06
-0.57928669,-0.081523396,0.99987566,0.93012792,0.37617809,0.99997538,1.98E-08,5.20E-07,3.95E-13,2.38E-06
-0.56842971,-0.081523396,0.99988389,0.92880696,0.37832978,0.99999034,1.48E-08,4.16E-07,4.13E-13,2.31E-06
-0.55757272,-0.081523396,0.99989331,0.92747104,0.38046733,1.0000056,8.06E-09,3.86E-07,4.31E-13,2.17E-06
-0.54671574,-0.081523396,0.99990362,0.926117,0.38259408,1.00002,3.01E-09,4.40E-07,4.48E-13,1.99E-06
-0.53585875,-0.081523396,0.99991518,0.92472166,0.38474676,1.0000336,9.50E-08,5.71E-07,4.68E-13,1.74E-06
-0.52500176,-0.081523396,0.99992853,0.92309463,0.38723814,1.0000492,1.42E-06,5.86E-07,5.18E-13,1.37E-06
-0.51414478,-0.081523396,0.9999423,0.9214434,0.38971612,1.0000668,3.38E-06,5.27E-07,5.67E-13,9.81E-07
-0.50328779,-0.081523396,0.99995565,0.91977054,0.3921749,1.0000861,5.81E-06,3.75E-07,6.16E-13,8.98E-07
-0.49243078,-0.081523396,0.99996817,0.91807592,0.39461529,1.0001049,6.82E-06,1.56E-07,6.65E-13,1.64E-06
-0.48157379,-0.081523396,0.99998128,0.91624659,0.397212,1.0001233,6.07E-06,2.48E-08,7.07E-13,2.87E-06
-0.4707168,-0.081523396,0.99999601,0.91422218,0.40005165,1.0001434,4.47E-06,6.05E-08,7.40E-13,4.07E-06
-0.45985982,-0.081523396,1.0000108,0.9121663,0.40287042,1.0001657,2.27E-06,5.64E-08,7.71E-13,5.55E-06
-0.44900283,-0.081523396,1.0000285,0.91008013,0.40565807,1.0001917,1.00E-06,5.44E-08,8.00E-13,5.51E-06
-0.43814585,-0.081523396,1.0000484,0.90789533,0.40851232,1.0002204,7.52E-07,9.35E-08,9.23E-13,4.48E-06
-0.42728883,-0.081523396,1.000073,0.9054004,0.41173318,1.0002521,4.24E-06,3.81E-07,1.45E-12,1.42E-06
-0.41643184,-0.081523396,1.0000979,0.90286225,0.41492382,1.0002848,6.90E-06,7.68E-07,1.97E-12,-1.42E-06
-0.40557486,-0.081523396,1.0001234,0.90028626,0.41807282,1.0003182,7.96E-06,1.41E-06,2.48E-12,-3.67E-06
-0.39471787,-0.081523396,1.000149,0.89750421,0.42140967,1.0003538,6.13E-06,1.84E-06,3.11E-12,-3.66E-06
-0.38386089,-0.081523396,1.0001742,0.89444059,0.4250215,1.0003915,3.22E-06,1.49E-06,3.92E-12,-1.07E-06
-0.3730039,-0.081523396,1.0002006,0.89131856,0.42858541,1.0004303,1.25E-06,8.87E-07,4.71E-12,1.85E-06
-0.36214688,-0.081523396,1.0002282,0.88813043,0.43210539,1.0004714,1.08E-06,2.16E-07,5.48E-12,3.67E-06
-0.3512899,-0.081523396,1.0002621,0.88442975,0.43614411,1.0005156,3.27E-07,5.90E-07,5.77E-12,3.39E-06
-0.34043291,-0.081523396,1.0002975,0.88065153,0.44012007,1.0005617,1.11E-07,1.57E-07,6.02E-12,4.53E-06
-0.32957593,-0.081523396,1.0003349,0.87679863,0.44401306,1.0006114,1.01E-06,1.42E-09,6.21E-12,3.48E-06
-0.31871894,-0.081523396,1.0003798,0.87232864,0.4484657,1.0006747,1.22E-06,4.65E-08,6.15E-12,1.17E-06
-0.30786192,-0.081523396,1.0004281,0.86776084,0.45282716,1.0007414,7.55E-07,9.19E-08,6.09E-12,2.75E-07
-0.29700494,-0.081523396,1.0004764,0.8629415,0.45725352,1.0008084,2.13E-06,5.41E-07,6.37E-12,-6.42E-07
-0.28614795,-0.081523396,1.0005304,0.85753745,0.46208748,1.0008845,8.46E-06,2.65E-06,7.76E-12,-3.01E-06
-0.27529097,-0.081523396,1.0005853,0.85202295,0.46678036,1.0009621,6.28E-06,2.12E-06,9.26E-12,6.95E-07
-0.26443398,-0.081523396,1.0006486,0.84582031,0.47189924,1.0010493,1.79E-06,6.95E-07,1.23E-11,2.59E-06
-0.25357699,-0.081523396,1.0007272,0.83929563,0.47699717,1.0011513,6.81E-06,1.01E-06,1.56E-11,-4.18E-06
-0.24271999,-0.081523396,1.0008079,0.83217198,0.48231849,1.0012612,9.90E-06,2.68E-06,1.85E-11,-7.75E-06
-0.23186301,-0.081523396,1.0008888,0.82448953,0.4877682,1.0013808,1.03E-05,3.94E-06,2.09E-11,-7.50E-06
-0.22100601,-0.081523396,1.0009775,0.81614965,0.49336717,1.0015086,4.72E-06,2.25E-06,2.15E-11,5.37E-07
-0.21014902,-0.081523396,1.0010818,0.80712354,0.49904713,1.0016476,2.63E-07,4.48E-06,2.06E-11,-2.31E-06
-0.19929203,-0.081523396,1.0011898,0.79714471,0.50494516,1.0018084,1.25E-07,1.09E-06,1.79E-11,2.80E-06
-0.18843503,-0.081523396,1.0013192,0.78654557,0.51067734,1.0019881,5.03E-08,4.76E-07,1.47E-11,1.77E-06
-0.17757805,-0.081523396,1.0014586,0.77452219,0.51673651,1.0021796,7.12E-06,1.39E-06,1.21E-11,-6.61E-08
-0.16672106,-0.081523396,1.0016152,0.76151615,0.5226323,1.0023965,4.20E-06,2.13E-06,1.12E-11,5.27E-08
-0.15586406,-0.081523396,1.0017898,0.74732786,0.52833593,1.0026419,5.01E-06,4.80E-07,1.18E-11,2.69E-06
-0.14500707,-0.081523396,1.0019846,0.73155075,0.53389096,1.0029111,2.99E-06,3.18E-07,1.36E-11,-8.92E-08
-0.13415009,-0.081523396,1.0022118,0.71401554,0.53911322,1.0032192,1.34E-05,2.11E-06,1.55E-11,-1.30E-06
-0.12329309,-0.081523396,1.0024548,0.69469517,0.54371113,1.0035806,5.72E-07,9.96E-07,1.75E-11,1.87E-06
-0.1124361,-0.081523396,1.0027387,0.67332,0.54742521,1.0039712,4.33E-07,0,1.96E-11,4.19E-06
-0.10157911,-0.081523396,1.0030588,0.64966369,0.54990309,1.0044255,0,4.78E-07,2.17E-11,5.13E-06
-0.090722114,-0.081523396,1.0034268,0.62353235,0.55063534,1.0049427,0,4.25E-08,2.33E-11,6.31E-06
-0.079865128,-0.081523396,1.0038564,0.59453237,0.54902035,1.0055193,4.63E-06,6.03E-06,2.38E-11,-5.45E-06
-0.069008134,-0.081523396,1.0043207,0.5630551,0.54416889,1.0061793,1.86E-08,3.04E-06,2.33E-11,2.68E-06
-0.058151145,-0.081523396,1.0048577,0.52887607,0.53506106,1.0069383,4.29E-06,8.93E-07,2.17E-11,-4.26E-06
-0.047294155,-0.081523396,1.0054474,0.49278301,0.5204652,1.0077584,1.37E-06,6.56E-06,1.95E-11,-3.61E-06
-0.036437161,-0.081523396,1.0060906,0.45576197,0.49910259,1.0086617,3.47E-06,7.51E-07,1.74E-11,-2.69E-06
-0.025580171,-0.081523396,1.0067672,0.41946229,0.46977893,1.0096128,6.21E-07,3.04E-06,1.57E-11,-1.34E-06
-0.01472318,-0.081523396,1.007457,0.38648263,0.43194684,1.0105795,7.41E-09,1.75E-06,1.46E-11,9.63E-07
-0.003866189,-0.081523396,1.0080999,0.3598946,0.38607121,1.0114866,6.76E-07,7.11E-07,1.35E-11,3.52E-07
0.006990802,-0.081523396,1.0086576,0.34261206,0.33417723,1.0122793,0,1.86E-07,1.22E-11,5.89E-07
0.017847793,-0.081523396,1.0090886,0.33653647,0.2796219,1.0128692,4.94E-07,1.70E-06,1.07E-11,-1.22E-06
0.028704785,-0.081523396,1.009349,0.34181499,0.22641706,1.0132327,2.88E-07,4.52E-07,9.48E-12,-1.41E-07
0.039561775,-0.081523396,1.0094572,0.35674414,0.17800449,1.0133862,2.43E-07,5.21E-07,8.95E-12,-3.25E-07
0.050418768,-0.081523396,1.0094229,0.37853724,0.13648187,1.0133421,9.14E-07,2.39E-07,9.21E-12,-6.40E-07
0.061275758,-0.081523396,1.0092854,0.4042446,0.10244007,1.0131428,1.36E-07,3.90E-08,1.02E-11,3.48E-07
0.072132751,-0.081523396,1.0090824,0.43145907,0.075356573,1.012859,8.27E-07,2.61E-08,1.12E-11,9.39E-08
0.082989737,-0.081523396,1.008837,0.45855176,0.054155488,1.0125234,4.47E-07,0,1.18E-11,2.95E-07
0.093846731,-0.081523396,1.0085868,0.48459738,0.037635796,1.0121616,4.36E-06,3.50E-08,1.19E-11,-3.69E-07
0.10470372,-0.081523396,1.0083193,0.50913435,0.024789775,1.0117859,7.78E-07,7.47E-09,1.18E-11,-1.65E-07
0.11556071,-0.081523396,1.0080543,0.53206623,0.014695761,1.0114154,3.91E-06,4.94E-10,1.21E-11,-4.20E-08
0.1264177,-0.081523396,1.0077927,0.55336708,0.006743689,1.0110455,3.53E-06,9.69E-10,1.28E-11,-3.54E-08
0.1372747,-0.081523396,1.0075394,0.57319909,0.000385626,1.0106896,1.47E-06,5.63E-10,1.38E-11,1.85E-10
0.14813168,-0.081523396,1.0072945,0.59171253,-0.004747425,1.0103477,0,4.52E-10,1.50E-11,-2.29E-08
0.15898867,-0.081523396,1.0070574,0.60907036,-0.00892635,1.0100168,1.38E-06,1.01E-10,1.61E-11,-4.34E-08
0.16984567,-0.081523396,1.0068275,0.62544852,-0.012340327,1.0096959,0,4.06E-10,1.72E-11,-5.65E-08
0.18070266,-0.081523396,1.0066047,0.64097989,-0.015105176,1.0093852,0,6.92E-10,1.78E-11,-9.16E-08
0.19155966,-0.081523396,1.0063875,0.65579009,-0.017295066,1.0090741,1.11E-06,1.15E-09,1.82E-11,-9.38E-08
0.20241664,-0.081523396,1.0061755,0.66999322,-0.018962089,1.0087714,8.08E-07,0,1.88E-11,-1.20E-07
0.21327363,-0.081523396,1.0059656,0.68360817,-0.020112425,1.0084826,5.76E-07,9.79E-10,1.99E-11,-1.57E-07
0.22413063,-0.081523396,1.0057567,0.69671249,-0.020793995,1.0082028,0,6.50E-12,2.12E-11,-1.86E-07
0.23498762,-0.081523396,1.0055636,0.70928431,-0.021008233,1.0079106,2.20E-06,2.78E-10,2.21E-11,-6.07E-08
0.2458446,-0.081523396,1.0053724,0.72139299,-0.020806592,1.0076458,7.00E-07,9.18E-09,2.24E-11,1.10E-07
0.25670159,-0.081523396,1.0051833,0.73303658,-0.020211866,1.0073668,7.61E-06,2.82E-09,2.19E-11,8.02E-08
0.26755857,-0.081523396,1.00499,0.74423397,-0.019233847,1.007113,2.15E-06,2.70E-09,2.02E-11,-1.03E-07
0.27841559,-0.081523396,1.0048063,0.75500631,-0.017897677,1.0068656,2.34E-07,3.94E-10,1.76E-11,7.90E-09
0.28927258,-0.081523396,1.0046371,0.76535475,-0.016206305,1.0066159,4.61E-06,9.44E-10,1.53E-11,-3.88E-08
0.30012956,-0.081523396,1.0044671,0.77527249,-0.014167697,1.0063661,8.34E-06,6.45E-10,1.38E-11,7.88E-08
0.31098655,-0.081523396,1.0043002,0.78473848,-0.011804401,1.0061377,4.67E-06,1.17E-09,1.33E-11,4.30E-08
0.32184353,-0.081523396,1.0041496,0.79372394,-0.009152233,1.005915,1.04E-05,4.15E-10,1.36E-11,1.04E-07
0.33270052,-0.081523396,1.0039871,0.8022362,-0.006257265,1.0056986,6.56E-08,5.20E-11,1.42E-11,-1.03E-08
0.34355754,-0.081523396,1.0038463,0.8102572,-0.003168925,1.0054923,0,7.78E-11,1.50E-11,-4.41E-09
0.35441452,-0.081523396,1.003708,0.81780601,6.66E-05,1.0053086,1.03E-05,5.96E-11,1.56E-11,-1.39E-09
0.36527151,-0.081523396,1.0035713,0.82491535,0.003408483,1.0051136,1.76E-06,3.04E-11,1.58E-11,7.76E-09
0.37612849,-0.081523396,1.0034459,0.83159888,0.006822193,1.0049388,9.91E-08,2.04E-11,1.57E-11,1.43E-07
0.38698548,-0.081523396,1.0033278,0.83786571,0.010279141,1.0047728,1.83E-06,1.18E-12,1.56E-11,5.74E-08
0.39784247,-0.081523396,1.0032145,0.84377909,0.013756844,1.0046142,2.81E-06,8.58E-10,1.56E-11,1.27E-07
