x [mm];y [mm];Velocity u [m/s];Velocity v [m/s];Reynolds stress Rxx [(m/s)^2];Reynolds stress Rxy [(m/s)^2];Reynolds stress Ryy [(m/s)^2]
17.4873;10.6128;7.4152;0.644522;0.00333739;-0.000802979;0.00193327
17.8408;10.6128;7.41596;0.640505;0.00341119;-0.000847185;0.00208047
18.1942;10.6128;7.41816;0.637214;0.00406763;-0.00105207;0.00233118
18.5477;10.6128;7.41905;0.634863;0.00483701;-0.000963843;0.0023531
18.9011;10.6128;7.41801;0.628668;0.00542972;-0.000629723;0.00257661
19.2546;10.6128;7.41606;0.616868;0.00548145;-0.000545638;0.00307232
19.608;10.6128;7.41272;0.602051;0.00483866;-0.000357473;0.00336727
19.9615;10.6128;7.41074;0.589559;0.0043685;-3.97433e-05;0.00350114
20.315;10.6128;7.40564;0.582255;0.00367888;8.13345e-05;0.00359092
20.6684;10.6128;7.39874;0.579641;0.00296224;7.70792e-05;0.00383326
21.0219;10.6128;7.39781;0.580188;0.00257573;-2.97543e-05;0.00376874
21.3753;10.6128;7.40212;0.586796;0.00275026;-0.000198133;0.00366087
21.7288;10.6128;7.40723;0.593748;0.00353477;-0.000462668;0.00353271
22.0822;10.6128;7.40904;0.595291;0.00423551;-0.000370266;0.00385292
22.4357;10.6128;7.40761;0.594438;0.00423291;-0.000203684;0.00401791
22.7891;10.6128;7.40172;0.591871;0.00377813;-0.000387426;0.00419721
23.1426;10.6128;7.39156;0.582014;0.00320991;-0.000643326;0.00428511
23.496;10.6128;7.38275;0.571055;0.00276336;-0.000996845;0.0047453
23.8495;10.6128;7.37657;0.5646;0.00272567;-0.00121613;0.00524609
24.2029;10.6128;7.37581;0.558185;0.00321936;-0.00128741;0.00557831
24.5564;10.6128;7.38459;0.548637;0.00360195;-0.00152611;0.00574226
24.9098;10.6128;7.40332;0.530971;0.00410246;-0.00160742;0.00563236
25.2633;10.6128;7.42281;0.51165;0.00473045;-0.00139981;0.00502627
25.6167;10.6128;7.43242;0.502857;0.00485389;-0.000746428;0.00440689
25.9702;10.6128;7.43238;0.503035;0.0051141;-0.000641073;0.00439586
26.3236;10.6128;7.42889;0.504893;0.00516647;-0.000404395;0.00477807
26.6771;10.6128;7.42756;0.501069;0.00487554;-0.000107403;0.00502228
27.0305;10.6128;7.4221;0.494046;0.00536826;-0.000401397;0.00482622
27.384;10.6128;7.4105;0.486294;0.00641996;-0.00103553;0.00500823
27.7374;10.6128;7.40215;0.479094;0.00719949;-0.00137714;0.00511824
28.0909;10.6128;7.4004;0.4715;0.00649776;-0.00118315;0.0050001
28.4443;10.6128;7.40967;0.46425;0.0060049;-0.00101414;0.0050505
28.7978;10.6128;7.41437;0.461046;0.00509426;-0.000713568;0.00555147
29.1512;10.6128;7.41733;0.4596;0.00527183;-0.000474162;0.00613471
29.5047;10.6128;7.42382;0.458674;0.00595777;-0.00022112;0.00668868
29.8581;10.6128;7.44044;0.455538;0.00643035;0.000415455;0.00772388
30.2116;10.6128;7.45697;0.44987;0.00742118;0.00105564;0.00857856
30.565;10.6128;7.46219;0.442498;0.00809224;0.000980583;0.00821283
30.9185;10.6128;7.44851;0.43529;0.00660139;0.000945822;0.00841413
31.2719;10.6128;7.42062;0.424195;0.00617583;0.00174476;0.00986415
31.6254;10.6128;7.39472;0.416265;0.00623757;0.00265201;0.0111313
31.9788;10.6128;7.38021;0.41097;0.00565884;0.00261457;0.0107802
32.3323;10.6128;7.36881;0.407397;0.00562428;0.00242806;0.00960354
32.6857;10.6128;7.36343;0.40015;0.00544205;0.00214376;0.00901703
33.0392;10.6128;7.36602;0.38682;0.00601991;0.00205736;0.00879079
33.3926;10.6128;7.3733;0.372775;0.00695929;0.00164026;0.00810745
33.7461;10.6128;7.37092;0.361277;0.00634605;0.00119144;0.00824851
34.0995;10.6128;7.35107;0.353864;0.0053373;0.00101577;0.00810161
34.453;10.6128;7.31956;0.345146;0.0058465;0.00149211;0.00787648
34.8065;10.6128;7.29555;0.331594;0.0069901;0.00231339;0.00891371
35.1599;10.6128;7.29734;0.324535;0.00786124;0.00319814;0.0106797
35.5134;10.6128;7.31168;0.330791;0.00727911;0.00321889;0.0113453
35.8668;10.6128;7.31484;0.33237;0.00545382;0.00249791;0.0111338
36.2203;10.6128;7.29584;0.320548;0.00438623;0.00156809;0.0096858
36.5737;10.6128;7.27589;0.301256;0.0042461;0.000655446;0.00865725
36.9272;10.6128;7.26939;0.279844;0.00439456;0.000817377;0.00856475
37.2806;10.6128;7.26958;0.265623;0.00471559;0.00130877;0.00885972
37.6341;10.6128;7.26497;0.255162;0.00529293;0.0013245;0.00892508
37.9875;10.6128;7.25587;0.244719;0.00597656;0.000813378;0.00823983
38.341;10.6128;7.25673;0.235963;0.00577191;0.000351093;0.00848177
38.6944;10.6128;7.2628;0.232627;0.00643961;-3.68917e-05;0.00943208
39.0479;10.6128;7.25366;0.232712;0.00678855;-0.000835784;0.00934971
39.4013;10.6128;7.23589;0.230844;0.00653747;-0.00145222;0.00911023
39.7548;10.6128;7.22272;0.221157;0.00605744;-0.00201526;0.00831854
40.1082;10.6128;7.21773;0.211;0.00630531;-0.00247581;0.00733689
40.4617;10.6128;7.22047;0.202522;0.00653551;-0.00258483;0.00737448
40.8151;10.6128;7.22344;0.190607;0.00589974;-0.00140554;0.00734783
41.1686;10.6128;7.22111;0.181585;0.00534217;-0.000457647;0.00775244
41.522;10.6128;7.21392;0.175808;0.00603665;4.79973e-05;0.00881159
41.8755;10.6128;7.20905;0.167553;0.00619432;9.68044e-05;0.0101445
42.2289;10.6128;7.20301;0.156594;0.00576447;-0.000441825;0.0119506
42.5824;10.6128;7.18336;0.143995;0.00563304;-0.00104143;0.0123342
42.9358;10.6128;7.15638;0.120585;0.00603703;-0.00141496;0.0111175
43.2893;10.6128;7.14206;0.0903632;0.00547145;-0.00102294;0.0100123
43.6427;10.6128;7.1378;0.068689;0.00564888;-0.000275822;0.00915561
43.9962;10.6128;7.1388;0.0582675;0.00760609;0.0014066;0.00951849
-45.427;10.2593;6.73553;0.722496;0.00329214;0.000730918;0.0018599
-45.0735;10.2593;6.74424;0.724005;0.00288264;0.000540565;0.00135591
-44.7201;10.2593;6.75104;0.727209;0.00331489;0.00042009;0.00173529
-44.3666;10.2593;6.76212;0.729772;0.00329738;0.000433111;0.00157177
-44.0132;10.2593;6.7735;0.732502;0.00361937;0.000295019;0.00131566
-43.6597;10.2593;6.77805;0.733112;0.00378956;0.000622894;0.00140505
-43.3063;10.2593;6.77985;0.733995;0.00386144;0.000553746;0.00136131
-42.9528;10.2593;6.79472;0.736069;0.00384655;0.000545101;0.00127877
-42.5994;10.2593;6.81357;0.737812;0.00332696;0.000559875;0.00112538
-42.2459;10.2593;6.82003;0.738592;0.0036508;0.000485309;0.000974475
-41.8925;10.2593;6.82314;0.73691;0.00381404;0.00049071;0.000938172
-41.539;10.2593;6.82583;0.733575;0.00345231;0.000446202;0.00121927
-41.1856;10.2593;6.82889;0.731824;0.0033266;0.000397633;0.00145861
-40.8321;10.2593;6.83519;0.732288;0.00332793;0.000471478;0.00163102
-40.4787;10.2593;6.84063;0.731636;0.00283484;0.000465461;0.00176512
-40.1252;10.2593;6.84692;0.730311;0.00266732;0.000249775;0.00166119
-39.7718;10.2593;6.85298;0.732672;0.00243744;1.61641e-05;0.00155974
-39.4183;10.2593;6.85423;0.737754;0.002471;0.000176943;0.00144586
-39.0649;10.2593;6.8529;0.742301;0.00287544;0.000381163;0.00133963
-38.7114;10.2593;6.85386;0.74588;0.00318601;0.000156608;0.00125579
-38.3579;10.2593;6.86079;0.746314;0.00357999;2.32281e-05;0.0012155
-38.0045;10.2593;6.86819;0.747677;0.00268049;5.19657e-05;0.0010355
-37.651;10.2593;6.87273;0.748009;0.0022682;5.51434e-05;0.000984655
-37.2976;10.2593;6.87547;0.74753;0.00239824;3.82251e-05;0.001006
-36.9441;10.2593;6.87352;0.749901;0.00210441;-3.00915e-05;0.00104867
-36.5907;10.2593;6.87929;0.751164;0.00222111;-1.85726e-05;0.0010129
-36.2372;10.2593;6.88844;0.751058;0.00248084;5.52707e-05;0.000954084
-35.8838;10.2593;6.90088;0.751509;0.00329774;8.50794e-05;0.00082772
-35.5303;10.2593;6.91101;0.752847;0.00357908;0.000133916;0.00075597
-35.1769;10.2593;6.91283;0.755854;0.00318747;-2.7346e-05;0.000660763
-34.8234;10.2593;6.91987;0.756936;0.00281998;7.81733e-05;0.000713888
-34.47;10.2593;6.92763;0.75466;0.00305151;0.00012749;0.000694441
-34.1165;10.2593;6.93534;0.751508;0.00286686;7.04407e-05;0.000782348
-33.7631;10.2593;6.93796;0.752612;0.00304355;-6.28791e-05;0.000917399
-33.4096;10.2593;6.94547;0.753976;0.00328388;-0.000261321;0.000933931
-33.0562;10.2593;6.94948;0.752911;0.003;-0.000400262;0.000905568
-32.7027;10.2593;6.94353;0.750131;0.00271634;-0.000263198;0.000707064
-32.3493;10.2593;6.94012;0.746967;0.00271001;-0.000221971;0.000726238
-31.9958;10.2593;6.94653;0.743745;0.00255261;-0.000312211;0.000910476
-31.6424;10.2593;6.9518;0.741076;0.00239939;-0.000256011;0.000848709
-31.2889;10.2593;6.95627;0.743192;0.00253972;-0.000197905;0.000760267
-30.9355;10.2593;6.95571;0.751204;0.0022869;-0.000180483;0.00066073
-30.582;10.2593;6.95401;0.758705;0.00222467;-0.000189705;0.000634482
-30.2286;10.2593;6.95782;0.761628;0.00216719;-0.000190804;0.000578111
-29.8751;10.2593;6.97059;0.757509;0.00205624;1.67927e-05;0.000652442
-29.5217;10.2593;6.98753;0.754093;0.00229015;-6.03478e-05;0.000614412
-29.1682;10.2593;7.00521;0.758195;0.00256424;-0.000118731;0.000672953
-28.8148;10.2593;7.02055;0.767319;0.00277488;-5.12123e-06;0.000739993
-28.4613;10.2593;7.02792;0.775594;0.00247065;-3.81435e-05;0.000682643
-28.1079;10.2593;7.02417;0.77824;0.00199161;-5.78313e-05;0.000606709
-27.7544;10.2593;7.01533;0.774705;0.00173081;-0.000106817;0.00066864
-27.401;10.2593;7.00726;0.766392;0.00183499;-0.000188939;0.000790352
-27.0475;10.2593;6.99781;0.762681;0.00188302;-0.000443838;0.00105366
-26.6941;10.2593;6.99611;0.767032;0.00196404;-0.000727294;0.00157511
-26.3406;10.2593;7.00182;0.770466;0.00212941;-0.000849541;0.00182861
-25.9872;10.2593;7.00602;0.770909;0.00191922;-0.000654054;0.00136738
-25.6337;10.2593;7.0045;0.774115;0.00171325;-0.000421727;0.000889185
-25.2803;10.2593;7.00519;0.778563;0.0018489;-0.000346857;0.000829274
-24.9268;10.2593;7.01099;0.781745;0.00185519;-0.000257508;0.000687683
-24.5734;10.2593;7.0245;0.783096;0.00161677;-0.000167765;0.000624604
-24.2199;10.2593;7.03491;0.782104;0.00175505;-0.000197997;0.000611584
-23.8664;10.2593;7.03944;0.782981;0.00184646;-0.000247006;0.000584186
-23.513;10.2593;7.04116;0.780771;0.00197657;-0.000324496;0.000609963
-23.1595;10.2593;7.04548;0.773869;0.00202037;-0.000242643;0.000690676
-22.8061;10.2593;7.05764;0.766716;0.0020909;-0.000170881;0.000774365
-22.4526;10.2593;7.07444;0.764115;0.00160454;-0.000146404;0.000677875
-22.0992;10.2593;7.08905;0.763172;0.0013692;-0.000145681;0.000624224
-21.7457;10.2593;7.09432;0.761468;0.00120169;-0.000129404;0.0005413
-21.3923;10.2593;7.09882;0.760562;0.00111592;-9.56351e-05;0.000503658
-21.0388;10.2593;7.1013;0.764993;0.00104915;-0.000125764;0.000490233
-20.6854;10.2593;7.09801;0.774446;0.000993515;-0.000102416;0.000512916
-20.3319;10.2593;7.0909;0.781842;0.0010089;-7.17356e-05;0.000561773
-19.9785;10.2593;7.08645;0.782579;0.00112505;-0.000104045;0.000542571
-19.625;10.2593;7.08725;0.783244;0.00120951;-0.000174902;0.000567828
-19.2716;10.2593;7.09154;0.788923;0.00127707;-0.000184499;0.000554976
-18.9181;10.2593;7.0927;0.799592;0.001228;-0.000221063;0.000577309
-18.5647;10.2593;7.09177;0.807875;0.00116349;-0.00024164;0.000592701
-18.2112;10.2593;7.09281;0.811127;0.00119173;-0.000267119;0.00055431
-17.8578;10.2593;7.09813;0.810438;0.00117891;-0.000228437;0.000503403
-17.5043;10.2593;7.10267;0.807361;0.0012236;-0.00022791;0.000489154
-17.1509;10.2593;7.10072;0.802866;0.00119679;-0.000196372;0.000538396
-16.7974;10.2593;7.09759;0.801515;0.00125668;-0.000152745;0.000572388
-16.444;10.2593;7.09992;0.803103;0.00118424;-0.000138808;0.000571428
-16.0905;10.2593;7.10575;0.804872;0.00108127;-0.000196843;0.000584465
-15.7371;10.2593;7.10795;0.805283;0.00113637;-0.000226998;0.000534364
-15.3836;10.2593;7.10821;0.80644;0.00108692;-0.000253787;0.000592214
-15.0302;10.2593;7.10866;0.807972;0.00114309;-0.000260378;0.000621504
-14.6767;10.2593;7.1096;0.807968;0.00122539;-0.000262577;0.000640899
-14.3233;10.2593;7.11285;0.806038;0.0012219;-0.000244214;0.000668296
-13.9698;10.2593;7.11942;0.803102;0.00115714;-0.000225318;0.000666257
-13.6164;10.2593;7.13187;0.802997;0.0011497;-0.000172059;0.000710763
-13.2629;10.2593;7.14451;0.803251;0.00116152;-0.000150683;0.000784571
-12.9095;10.2593;7.15222;0.80103;0.00115106;-0.000222998;0.000761404
-12.556;10.2593;7.15435;0.797833;0.00111754;-0.000274298;0.000766328
-12.2026;10.2593;7.1523;0.796291;0.00114466;-0.000327127;0.000799454
-11.8491;10.2593;7.14703;0.796465;0.00116828;-0.000347006;0.000832895
-11.4957;10.2593;7.13921;0.798696;0.00109649;-0.000275863;0.000785059
-11.1422;10.2593;7.13288;0.8012;0.00102711;-0.000242302;0.000712454
-10.7888;10.2593;7.13341;0.802715;0.00105591;-0.000147465;0.00067274
-10.4353;10.2593;7.13973;0.803321;0.00111179;-0.000163315;0.000656423
-10.0819;10.2593;7.14646;0.803809;0.00105519;-0.000267327;0.00064806
-9.7284;10.2593;7.15138;0.802745;0.00100132;-0.000304992;0.000676597
-9.37495;10.2593;7.15566;0.801737;0.00103108;-0.00030784;0.000660169
-9.0215;10.2593;7.16329;0.804022;0.00100782;-0.000306986;0.000663669
-8.66805;10.2593;7.17064;0.807856;0.000998863;-0.000304964;0.000759514
-8.3146;10.2593;7.17329;0.807675;0.00101094;-0.000343439;0.000710951
-7.96114;10.2593;7.17673;0.805;0.00100627;-0.000378029;0.000704971
-7.60769;10.2593;7.18219;0.804283;0.000948549;-0.000345018;0.000710546
-7.25424;10.2593;7.18787;0.804331;0.000902494;-0.000306322;0.000723726
-6.90079;10.2593;7.19243;0.805858;0.00094631;-0.000313649;0.00074497
-6.54734;10.2593;7.19627;0.808775;0.00105147;-0.000322898;0.000724838
-6.19389;10.2593;7.19945;0.810279;0.000928894;-0.000304964;0.000671182
-5.84044;10.2593;7.20433;0.808821;0.00090205;-0.000302331;0.000755067
-5.48699;10.2593;7.20773;0.806436;0.000867238;-0.000288107;0.000783014
-5.13354;10.2593;7.20557;0.805733;0.000808457;-0.000280943;0.000769083
-4.78008;10.2593;7.20249;0.805941;0.000838838;-0.000316223;0.000792869
-4.42663;10.2593;7.20444;0.803361;0.00101144;-0.000395963;0.00086653
-4.07318;10.2593;7.20993;0.796089;0.00102642;-0.000430795;0.0008861
-3.71973;10.2593;7.2133;0.792379;0.00102841;-0.000448177;0.000906094
-3.36628;10.2593;7.2137;0.795858;0.00102301;-0.000421638;0.00102172
-3.01283;10.2593;7.21618;0.800113;0.00100881;-0.000406913;0.00102786
-2.65938;10.2593;7.22039;0.803104;0.000985873;-0.000349315;0.00103353
-2.30593;10.2593;7.22495;0.809335;0.000976012;-0.000324989;0.00107605
-1.95247;10.2593;7.22942;0.819927;0.000974131;-0.000293352;0.00101993
-1.59902;10.2593;7.23384;0.828086;0.000971009;-0.000289682;0.00109579
-1.24557;10.2593;7.23849;0.824939;0.00103149;-0.000355514;0.00121379
-0.892121;10.2593;7.24172;0.812364;0.00110914;-0.000370797;0.0012489
-0.53867;10.2593;7.24564;0.803431;0.0011478;-0.000430368;0.00127772
-0.185218;10.2593;7.24869;0.801292;0.00112689;-0.000438739;0.00128964
0.168233;10.2593;7.24929;0.800323;0.00107418;-0.000407905;0.00128432
0.521684;10.2593;7.25047;0.798139;0.00120247;-0.00047172;0.00137297
0.875135;10.2593;7.25303;0.796082;0.00137391;-0.000384426;0.00144171
1.22859;10.2593;7.2569;0.795381;0.00145594;-0.000342064;0.00168466
1.58204;10.2593;7.25977;0.794652;0.00155945;-0.000399924;0.00168914
1.93549;10.2593;7.26648;0.796323;0.001679;-0.00043322;0.00160921
2.28894;10.2593;7.2763;0.796019;0.00151948;-0.00040031;0.00142438
2.64239;10.2593;7.28568;0.793705;0.00137549;-0.000391871;0.00146775
2.99584;10.2593;7.29674;0.792274;0.00135918;-0.000402214;0.00165573
3.34929;10.2593;7.30867;0.788671;0.0014891;-0.000446039;0.00158727
3.70274;10.2593;7.31542;0.777987;0.00148236;-0.000430042;0.00144012
4.0562;10.2593;7.31608;0.766858;0.00131734;-0.000370775;0.00134664
4.40965;10.2593;7.31524;0.7637;0.00114565;-0.000341038;0.00134763
4.7631;10.2593;7.32174;0.764848;0.00126355;-0.000442597;0.00146429
5.11655;10.2593;7.33443;0.763613;0.00167156;-0.000638447;0.00159056
5.47;10.2593;7.34263;0.760017;0.00200049;-0.000650615;0.00166599
5.82345;10.2593;7.33737;0.759993;0.00200947;-0.000628904;0.0017001
6.1769;10.2593;7.32402;0.767153;0.00206779;-0.00056118;0.00174495
6.53035;10.2593;7.30914;0.778114;0.00209229;-0.000480859;0.00172287
6.88381;10.2593;7.29985;0.78511;0.0020117;-0.000446637;0.0017123
7.23726;10.2593;7.30558;0.786408;0.0021942;-0.000341593;0.00159297
7.59071;10.2593;7.32336;0.780738;0.00239359;-0.000267588;0.00151002
7.94416;10.2593;7.34383;0.77229;0.00243491;-0.000356792;0.00159257
8.29761;10.2593;7.36026;0.761411;0.00240319;-0.000500523;0.00151275
8.65106;10.2593;7.36148;0.750191;0.00253916;-0.000719252;0.00169
9.00451;10.2593;7.35264;0.74164;0.0025038;-0.000770403;0.00180616
9.35796;10.2593;7.34371;0.741295;0.00264373;-0.000771267;0.00175071
9.71142;10.2593;7.34127;0.745921;0.00294754;-0.000691901;0.00160564
10.0649;10.2593;7.34458;0.747558;0.00301036;-0.000429068;0.00174863
10.4183;10.2593;7.34623;0.735993;0.00387111;-0.000192474;0.00189188
10.7718;10.2593;7.34436;0.718489;0.00455989;3.04935e-05;0.0017854
11.1252;10.2593;7.34568;0.706038;0.00471649;6.54984e-05;0.0016732
11.4787;10.2593;7.34917;0.701215;0.00462963;0.000233568;0.00178669
11.8321;10.2593;7.35218;0.694119;0.00474641;0.000319471;0.0020672
12.1856;10.2593;7.36347;0.6854;0.00461178;0.000174824;0.0025202
12.539;10.2593;7.38184;0.684898;0.00423485;7.71611e-05;0.00259773
12.8925;10.2593;7.39891;0.695908;0.00430522;-0.000200551;0.00211813
13.2459;10.2593;7.39976;0.712424;0.00385383;-0.000583426;0.00189846
13.5994;10.2593;7.38928;0.720945;0.00365794;-0.000638956;0.00187692
13.9528;10.2593;7.38238;0.716992;0.00391873;-0.000751016;0.00179735
14.3063;10.2593;7.38572;0.708062;0.00382365;-0.000717808;0.00184684
14.6597;10.2593;7.39494;0.704845;0.00384634;-0.000598741;0.00187206
15.0132;10.2593;7.4022;0.703193;0.00403273;-0.000485855;0.00184156
15.3666;10.2593;7.40429;0.698216;0.00432918;-0.00046443;0.00193647
15.7201;10.2593;7.40717;0.692034;0.00440596;-0.000330042;0.00207739
16.0735;10.2593;7.40624;0.686886;0.00354781;-0.000345902;0.00210631
16.427;10.2593;7.4069;0.680774;0.00280387;-0.000285112;0.00201404
16.7804;10.2593;7.4086;0.672679;0.00277006;-0.000479821;0.00202349
17.1339;10.2593;7.41155;0.663959;0.00275635;-0.000617547;0.00200029
17.4873;10.2593;7.41537;0.655652;0.00252157;-0.000571269;0.00199059
17.8408;10.2593;7.41904;0.649664;0.00269334;-0.00064127;0.00202782
18.1942;10.2593;7.42323;0.644384;0.00368483;-0.000771681;0.00217094
18.5477;10.2593;7.4257;0.63989;0.0043245;-0.000693714;0.00220705
18.9011;10.2593;7.42687;0.635177;0.00498939;-0.000500024;0.00247344
19.2546;10.2593;7.42628;0.627834;0.00537462;-0.000553897;0.00286363
19.608;10.2593;7.42609;0.61838;0.0048095;-0.000473265;0.00300402
19.9615;10.2593;7.42238;0.607452;0.00413869;-0.000169962;0.00324271
20.315;10.2593;7.41519;0.596474;0.0035296;2.80872e-05;0.00343475
20.6684;10.2593;7.40766;0.590379;0.00295835;5.53212e-05;0.00334809
21.0219;10.2593;7.4072;0.587484;0.00241503;-8.97853e-05;0.00325457
21.3753;10.2593;7.4116;0.589216;0.00258819;-8.47465e-05;0.00360117
21.7288;10.2593;7.42007;0.597106;0.00355999;-0.000204975;0.00387408
22.0822;10.2593;7.42441;0.60406;0.00408521;-0.000291636;0.00413388
22.4357;10.2593;7.42059;0.605229;0.00390244;-0.000385506;0.0044767
22.7891;10.2593;7.41243;0.599999;0.00370483;-0.000470667;0.00497038
23.1426;10.2593;7.40465;0.592106;0.00333143;-0.000731041;0.00510433
23.496;10.2593;7.39447;0.583126;0.00282791;-0.00108558;0.00567283
23.8495;10.2593;7.38496;0.576653;0.0027724;-0.00118813;0.00607013
24.2029;10.2593;7.38097;0.5681;0.00308861;-0.00108313;0.00598036
24.5564;10.2593;7.38388;0.553571;0.00367564;-0.00135384;0.00601478
24.9098;10.2593;7.39963;0.536594;0.00384854;-0.00177546;0.00623467
25.2633;10.2593;7.41782;0.522646;0.0042821;-0.00164497;0.00579604
25.6167;10.2593;7.43082;0.518709;0.0044742;-0.00112731;0.00503964
25.9702;10.2593;7.43477;0.520412;0.00467238;-0.000983355;0.00480758
26.3236;10.2593;7.43744;0.522403;0.00501066;-0.000490107;0.00536251
26.6771;10.2593;7.44231;0.516344;0.00508548;0.000258353;0.00576803
27.0305;10.2593;7.44133;0.505878;0.00507506;-1.39756e-05;0.00539037
27.384;10.2593;7.43411;0.495604;0.00578959;-0.000745264;0.00540879
27.7374;10.2593;7.42197;0.485394;0.00644988;-0.000951402;0.00502724
28.0909;10.2593;7.41393;0.476938;0.00633702;-0.000908017;0.00492296
28.4443;10.2593;7.41771;0.470712;0.00630726;-0.000898433;0.00528513
28.7978;10.2593;7.41984;0.469927;0.00574355;-0.000516562;0.00562981
29.1512;10.2593;7.42276;0.471362;0.00596718;-0.000333512;0.00622076
29.5047;10.2593;7.42668;0.470111;0.0064555;2.2824e-05;0.00681308
29.8581;10.2593;7.44456;0.462976;0.00714578;0.000161374;0.0077661
30.2116;10.2593;7.46181;0.455305;0.00874085;0.000591425;0.00793808
30.565;10.2593;7.46798;0.449458;0.0101947;0.000566352;0.00735547
30.9185;10.2593;7.45188;0.444626;0.00777534;0.000657848;0.00722083
31.2719;10.2593;7.42346;0.436751;0.00581862;0.00110078;0.00848657
31.6254;10.2593;7.39953;0.426069;0.00532209;0.00209144;0.0103134
31.9788;10.2593;7.38679;0.418264;0.00524961;0.00252526;0.0102695
32.3323;10.2593;7.3781;0.41189;0.00574414;0.00246268;0.00988346
32.6857;10.2593;7.37507;0.404816;0.00535573;0.00178919;0.00921988
33.0392;10.2593;7.37861;0.393532;0.00584615;0.00151242;0.00902111
33.3926;10.2593;7.38505;0.378731;0.00684076;0.0012568;0.00816874
33.7461;10.2593;7.38274;0.366624;0.00675764;0.00124145;0.00813093
