x [mm];y [mm];Velocity u [m/s];Velocity v [m/s];Reynolds stress Rxx [(m/s)^2];Reynolds stress Rxy [(m/s)^2];Reynolds stress Ryy [(m/s)^2];Uncertainty V [m/s]
-33.783;11.0903;3.88602;0.416035;0.00583203;-0.00151015;0.00317509;0.00547939
-33.4258;11.0903;3.88084;0.418023;0.00539579;-0.00120999;0.00222601;0.00504043
-33.0687;11.0903;3.87727;0.421831;0.00496764;-0.00066534;0.00197011;0.00480893
-32.7116;11.0903;3.87454;0.425622;0.00530936;-0.000203316;0.00187448;0.00489348
-32.3545;11.0903;3.87704;0.429722;0.00598056;0.000639199;0.00228931;0.00525036
-31.9974;11.0903;3.87664;0.436515;0.00576714;0.00148368;0.00329856;0.00549718
-31.6402;11.0903;3.87022;0.434797;0.00429689;0.00181347;0.00435229;0.00537839
-31.2831;11.0903;3.86787;0.433655;0.00318378;0.000960124;0.00466195;0.00511394
-30.926;11.0903;3.86999;0.435304;0.00280048;-3.63408e-05;0.00466832;0.00498959
-30.5689;11.0903;3.87355;0.438811;0.00254163;-0.000535598;0.00484248;0.00496122
-30.2118;11.0903;3.88094;0.442532;0.00252158;-0.000914052;0.00463638;0.00488466
-29.8546;11.0903;3.88762;0.443509;0.00309743;-0.000967914;0.00429247;0.00496317
-29.4975;11.0903;3.89343;0.446889;0.00383249;-0.000456122;0.00279497;0.00470016
-29.1404;11.0903;3.8857;0.447385;0.00478336;-0.000453022;0.00267398;0.00498576
-28.7833;11.0903;3.86641;0.451265;0.004672;-0.000677146;0.0021261;0.00476029
-28.4262;11.0903;3.85751;0.462629;0.00453843;-0.000583648;0.00212884;0.00471426
-28.0691;11.0903;3.86733;0.476676;0.00439179;-0.000460258;0.00283226;0.00490715
-27.7119;11.0903;3.88425;0.488443;0.00367748;-0.00108779;0.00312478;0.00476174
-27.3548;11.0903;3.89781;0.492728;0.00426307;-0.001494;0.0025857;0.004778
-26.9977;11.0903;3.90292;0.489897;0.00519477;-0.00170566;0.00267144;0.00512062
-26.6406;11.0903;3.90808;0.489535;0.005741;-0.00164028;0.00321974;0.00546527
-26.2835;11.0903;3.91334;0.493044;0.00545155;-0.00224284;0.00404736;0.00562699
-25.9263;11.0903;3.91704;0.489955;0.00589068;-0.00234819;0.00400541;0.00574343
-25.5692;11.0903;3.91852;0.478856;0.00487482;-0.00172594;0.00446961;0.00558105
-25.2121;11.0903;3.92351;0.471106;0.00409435;-0.000981747;0.00434502;0.00530389
-24.855;11.0903;3.93037;0.46897;0.00376174;-0.000581824;0.00398414;0.0050813
-24.4979;11.0903;3.9324;0.471303;0.00337514;-0.000501585;0.00414943;0.00500818
-24.1408;11.0903;3.93342;0.477018;0.00321454;-0.000516168;0.00438767;0.00503395
-23.7836;11.0903;3.93992;0.48199;0.00344067;-0.000187166;0.00450327;0.00514585
-23.4265;11.0903;3.94703;0.490204;0.00372075;-6.71376e-05;0.00564757;0.00558818
-23.0694;11.0903;3.95683;0.493142;0.00360434;-0.000262316;0.00592294;0.00563539
-22.7123;11.0903;3.96602;0.495512;0.00324965;-7.83528e-05;0.00499326;0.00524179
-22.3552;11.0903;3.97004;0.501814;0.00271159;-0.000314275;0.00430598;0.00483652
-21.998;11.0903;3.9725;0.51385;0.00289836;-0.000447956;0.00376276;0.00471208
-21.6409;11.0903;3.97954;0.523714;0.00368265;-2.98617e-05;0.0042424;0.00513973
-21.2838;11.0903;3.98755;0.529512;0.00414843;0.000733707;0.00436354;0.00532665
-20.9267;11.0903;3.99491;0.529093;0.0043626;0.00136039;0.0051623;0.00563468
-20.5696;11.0903;3.99436;0.521777;0.00407725;0.00189318;0.00561325;0.00568346
-20.2125;11.0903;3.98811;0.512257;0.00347222;0.00154832;0.00475942;0.0052382
-19.8553;11.0903;3.98404;0.49931;0.00327997;0.00122991;0.00396695;0.00491492
-19.4982;11.0903;3.98109;0.491782;0.00312657;0.00079019;0.00302666;0.00452888
-19.1411;11.0903;3.98039;0.485206;0.00303418;6.64087e-05;0.00214862;0.00415644
-18.784;11.0903;3.97899;0.478849;0.00253482;8.19638e-05;0.00200143;0.00388855
-18.4269;11.0903;3.97975;0.47646;0.00189609;0.000124254;0.00158587;0.00340684
-18.0697;11.0903;3.9863;0.474176;0.00167436;0.000106023;0.00114383;0.00306496
-17.7126;11.0903;3.99555;0.471246;0.00178347;8.21682e-06;0.000891572;0.0029861
-17.3555;11.0903;4.00032;0.470435;0.00209195;-9.75764e-05;0.000810486;0.00311043
-16.9984;11.0903;3.99802;0.468668;0.0020142;-0.000326623;0.00102421;0.00318246
-16.6413;11.0903;3.99436;0.469054;0.0020424;-0.000412106;0.00176812;0.00356395
-16.2842;11.0903;3.99284;0.471401;0.00190275;-0.000164371;0.00278846;0.00395441
-15.927;11.0903;3.99524;0.474167;0.00176484;0.00022346;0.00322488;0.00407828
-15.5699;11.0903;3.99781;0.480101;0.00157274;0.000511814;0.0038877;0.00426632
-15.2128;11.0903;4.00012;0.488705;0.00156833;0.000577224;0.00486905;0.00463227
-14.8557;11.0903;4.00077;0.492465;0.00155802;0.00052529;0.00580925;0.00495556
-14.4986;11.0903;3.99964;0.49204;0.00167254;0.000820439;0.00623666;0.00513459
-14.1414;11.0903;3.99694;0.492758;0.00168429;0.000782994;0.00551989;0.0049004
-13.7843;11.0903;4.00068;0.498748;0.00167122;0.000481971;0.00495974;0.0047014
-13.4272;11.0903;4.00497;0.501636;0.00176366;0.000275258;0.00506701;0.00477168
-13.0701;11.0903;4.00621;0.49823;0.00181097;0.00036791;0.00518367;0.00482861
-12.713;11.0903;4.0089;0.491205;0.00191262;-6.5215e-05;0.0044612;0.00460935
-12.3558;11.0903;4.01575;0.481545;0.00197388;-0.000388127;0.00327928;0.00418456
-11.9987;11.0903;4.02435;0.4765;0.00227158;-0.000826491;0.00311611;0.0042378
-11.6416;11.0903;4.02931;0.476767;0.00279952;-0.00117408;0.00259151;0.00423911
-11.2845;11.0903;4.03494;0.478054;0.00301211;-0.0010642;0.00209156;0.00412459
-10.9274;11.0903;4.03916;0.480245;0.00298914;-0.000815208;0.00182126;0.00400433
-10.5703;11.0903;4.04152;0.485276;0.00300733;-0.000798776;0.00177438;0.00399237
-10.2131;11.0903;4.04154;0.491358;0.00335589;-0.000539111;0.00170499;0.00410726
-9.85602;11.0903;4.04334;0.495669;0.0035747;-1.00336e-05;0.00157926;0.00414486
-9.4989;11.0903;4.04351;0.494985;0.00353591;0.000477266;0.001748;0.00419679
-9.14178;11.0903;4.04553;0.492163;0.00300704;0.000716432;0.00198826;0.00408057
-8.78466;11.0903;4.0512;0.495905;0.00299763;0.00101765;0.00238217;0.0042347
-8.42755;11.0903;4.05916;0.502777;0.00290883;0.00103668;0.00298495;0.00443237
-8.07043;11.0903;4.0642;0.501294;0.00265901;0.000926774;0.00389198;0.00467297
-7.71331;11.0903;4.06613;0.496928;0.00245748;0.00101443;0.00484725;0.00493448
-7.35619;11.0903;4.06649;0.491399;0.00251006;0.00102942;0.00487709;0.00496224
-6.99907;11.0903;4.07312;0.489535;0.00268658;0.00132558;0.00556683;0.00524513
-6.64195;11.0903;4.08025;0.48394;0.00217054;0.00108384;0.00593037;0.00519644
-6.28484;11.0903;4.08445;0.481213;0.00201813;0.00106669;0.00599253;0.00516742
-5.92772;11.0903;4.0909;0.48414;0.00241019;0.00163368;0.0066186;0.00548598
-5.5706;11.0903;4.09679;0.48773;0.00246763;0.0017435;0.00665972;0.00551584
-5.21348;11.0903;4.09932;0.486121;0.00226889;0.00135326;0.00624373;0.00532685
-4.85636;11.0903;4.1061;0.490187;0.00206814;0.000917133;0.00574765;0.00510418
-4.49924;11.0903;4.11093;0.49333;0.00238173;0.00111576;0.00559985;0.00515803
-4.14212;11.0903;4.11223;0.493277;0.00262377;0.00109907;0.00518784;0.00510281
-3.78501;11.0903;4.11475;0.489235;0.00227635;0.000746457;0.00483491;0.00486869
-3.42789;11.0903;4.11652;0.488193;0.00220046;0.00052388;0.00436061;0.00467656
-3.07077;11.0903;4.11935;0.491788;0.00217965;0.000557947;0.00360446;0.00439094
-2.71365;11.0903;4.1212;0.496496;0.00243782;0.000686361;0.00277931;0.00417018
-2.35653;11.0903;4.12167;0.497301;0.00281995;0.00066291;0.00216807;0.00407759
-1.99941;11.0903;4.12584;0.493372;0.00333184;0.00054856;0.00179776;0.00413505
-1.6423;11.0903;4.12965;0.49433;0.00355908;0.00025461;0.00169382;0.00418445
-1.28518;11.0903;4.1313;0.499427;0.00277642;0.000223682;0.00181912;0.00391388
-0.928059;11.0903;4.13618;0.503464;0.00243664;0.000143042;0.00184168;0.00377638
-0.570941;11.0903;4.14598;0.505046;0.00245079;0.000143874;0.00218276;0.00393004
-0.213822;11.0903;4.15489;0.505898;0.00233328;0.000335447;0.00282381;0.00414612
0.143296;11.0903;4.15664;0.504057;0.00208412;0.000514471;0.00331402;0.00424191
0.500414;11.0903;4.15433;0.502013;0.00206694;0.000530416;0.00364036;0.00436169
0.857533;11.0903;4.14947;0.497676;0.00217447;0.000881664;0.00406547;0.00456068
1.21465;11.0903;4.1419;0.489288;0.00246806;0.00107917;0.00465322;0.00487213
1.57177;11.0903;4.13625;0.482113;0.00240846;0.00112453;0.00475878;0.00488782
1.92889;11.0903;4.13218;0.478416;0.00218041;0.00103185;0.00448269;0.00471279
2.28601;11.0903;4.12986;0.477385;0.00214557;0.00122085;0.00433932;0.00464934
2.64312;11.0903;4.13411;0.477007;0.00223976;0.00135885;0.0043605;0.00469051
3.00024;11.0903;4.14222;0.477122;0.00210587;0.00136723;0.00422498;0.00459378
3.35736;11.0903;4.15132;0.475018;0.00212483;0.00123876;0.00393601;0.00449475
3.71448;11.0903;4.15759;0.473989;0.00191561;0.000656845;0.00350156;0.00424938
4.0716;11.0903;4.15981;0.471949;0.00203243;0.000310833;0.0026743;0.00396095
4.42872;11.0903;4.15996;0.466953;0.002405;0.000474991;0.00260053;0.00408474
4.78584;11.0903;4.15875;0.461412;0.00300212;0.000280717;0.00251287;0.00428758
5.14295;11.0903;4.15227;0.456295;0.00276752;-0.000315839;0.00236034;0.00413435
5.50007;11.0903;4.1476;0.453846;0.00264049;-0.000638742;0.00224478;0.00403538
5.85719;11.0903;4.15554;0.454199;0.00263322;-0.000598472;0.00193948;0.00390414
6.21431;11.0903;4.17824;0.455134;0.00321207;-0.000796698;0.00190495;0.00412998
6.57143;11.0903;4.20714;0.455751;0.00364874;-0.000761102;0.00198073;0.00433185
6.92855;11.0903;4.22172;0.457677;0.00366687;-0.000683572;0.00229546;0.00445807
7.28566;11.0903;4.2195;0.461249;0.0034374;-0.00063628;0.00242409;0.00442022
7.64278;11.0903;4.2092;0.464461;0.00288963;-0.000450085;0.0022188;0.00412651
7.9999;11.0903;4.20167;0.461232;0.00246337;-0.000655242;0.00239977;0.00402622
8.35702;11.0903;4.19803;0.456732;0.002167;-0.00104631;0.0027777;0.00405984
8.71414;11.0903;4.19915;0.451592;0.00211953;-0.0010003;0.00298206;0.00412375
9.07126;11.0903;4.19915;0.446079;0.00190501;-0.000607115;0.00286184;0.00399282
9.42837;11.0903;4.19992;0.439053;0.002239;-0.000410673;0.00305323;0.00420009
9.78549;11.0903;4.20274;0.439882;0.00225802;-0.000360511;0.00301218;0.00419134
10.1426;11.0903;4.20774;0.445132;0.0026116;-0.000387699;0.00299968;0.00432484
10.4997;11.0903;4.21377;0.452118;0.00344429;-0.000212446;0.00294577;0.00461522
10.8568;11.0903;4.22123;0.459825;0.00359518;-0.000540006;0.00304998;0.00470644
11.214;11.0903;4.2252;0.465632;0.0031937;-0.000808645;0.00321679;0.00462258
11.5711;11.0903;4.22156;0.467815;0.00326252;-0.000636743;0.00306865;0.0045939
11.9282;11.0903;4.21591;0.463332;0.00339169;-0.0005083;0.00308362;0.0046459
12.2853;11.0903;4.2117;0.455895;0.00328207;-0.000668433;0.00356757;0.0047783
12.6424;11.0903;4.21341;0.44355;0.00266125;-0.000486912;0.00442709;0.00486084
12.9996;11.0903;4.21654;0.429186;0.00233723;3.57212e-05;0.00504357;0.00496011
13.3567;11.0903;4.21961;0.420683;0.00156025;0.000161378;0.00514498;0.00472766
13.7138;11.0903;4.22044;0.41496;0.00137917;0.000205027;0.00557885;0.00481595
14.0709;11.0903;4.22042;0.415937;0.00171184;-0.000219428;0.00540737;0.00487142
14.428;11.0903;4.2224;0.424095;0.0022601;-0.00103827;0.00461934;0.00478868
14.7852;11.0903;4.23196;0.432242;0.00276896;-0.00133792;0.00410966;0.0047884
15.1423;11.0903;4.24261;0.434392;0.00278977;-0.00136889;0.00429196;0.00485858
15.4994;11.0903;4.24819;0.435952;0.0023821;-0.00134299;0.00542394;0.005101
15.8565;11.0903;4.25018;0.441341;0.00194455;-0.00121027;0.00708014;0.00548473
16.2136;11.0903;4.24807;0.443927;0.00152735;-0.00113798;0.00921734;0.00598462
16.5707;11.0903;4.24552;0.437903;0.00216114;-0.00151736;0.0102853;0.00644113
16.9279;11.0903;4.23421;0.432355;0.00275199;-0.0018559;0.00898667;0.00625531
17.285;11.0903;4.22091;0.422393;0.00270792;-0.00131761;0.00600194;0.00538822
17.6421;11.0903;4.22305;0.404838;0.00236617;-0.000668532;0.0034571;0.00440578
17.9992;11.0903;4.2278;0.385048;0.00168477;-0.00028023;0.00240429;0.00369191
18.3563;11.0903;4.22899;0.371098;0.00114371;-0.000297212;0.0020835;0.00327984
18.7135;11.0903;4.22655;0.366801;0.00122335;-0.00055251;0.00192389;0.00323895
19.0706;11.0903;4.22032;0.3671;0.00154041;-0.000804067;0.00218878;0.00352571
19.4277;11.0903;4.21397;0.366284;0.00188812;-0.000863303;0.00234747;0.00375748
19.7848;11.0903;4.21489;0.365038;0.00189686;-0.000841932;0.00254436;0.00384761
20.1419;11.0903;4.22028;0.365199;0.00212659;-0.00116486;0.00317391;0.00420337
20.499;11.0903;4.22118;0.36587;0.00208814;-0.00137274;0.0034586;0.0042999
20.8562;11.0903;4.22274;0.364879;0.00174334;-0.00106484;0.00323947;0.00407546
21.2133;11.0903;4.22979;0.365852;0.00151541;-0.000719372;0.00279626;0.00379107
21.5704;11.0903;4.24145;0.367685;0.0015076;-0.000532593;0.00247255;0.00364241
21.9275;11.0903;4.25446;0.368919;0.00177178;-0.000497408;0.00281121;0.00390854
22.2846;11.0903;4.26389;0.368906;0.0020337;-0.00116621;0.00365773;0.00435562
22.6418;11.0903;4.2704;0.370878;0.0025446;-0.0020402;0.00466824;0.00490335
22.9989;11.0903;4.27452;0.370738;0.00295552;-0.00266393;0.0051686;0.00520388
23.356;11.0903;4.27605;0.36709;0.00241099;-0.00237579;0.00536281;0.00509045
23.7131;11.0903;4.27524;0.362538;0.00169945;-0.00183878;0.00614287;0.00511284
24.0702;11.0903;4.27246;0.352555;0.00146894;-0.00137153;0.00624467;0.0050707
24.4273;11.0903;4.26985;0.343387;0.00140274;-0.000734363;0.00561156;0.00483539
24.7845;11.0903;4.26863;0.342348;0.00122586;-0.000190052;0.00491063;0.00452271
25.1416;11.0903;4.27054;0.342914;0.00113429;-0.00046465;0.00510957;0.00456211
25.4987;11.0903;4.27476;0.341929;0.00117485;-0.00071763;0.00440375;0.00431223
25.8558;11.0903;4.27606;0.341421;0.00153837;-0.00102422;0.00369326;0.00417598
26.2129;11.0903;4.27662;0.344002;0.00177162;-0.00113822;0.00344327;0.00416929
26.5701;11.0903;4.27826;0.34677;0.00191268;-0.000677285;0.00307839;0.00407883
26.9272;11.0903;4.28325;0.344583;0.00189148;-0.000288603;0.00293059;0.00400919
27.2843;11.0903;4.28543;0.340929;0.00202824;-0.000244238;0.00305106;0.00411473
27.6414;11.0903;4.28545;0.33773;0.00195466;-0.000548963;0.00276917;0.00396814
27.9985;11.0903;4.2846;0.3375;0.00188755;-0.000574178;0.00245409;0.00380423
28.3556;11.0903;4.28367;0.335185;0.00170526;-0.000602491;0.00253127;0.00375789
28.7128;11.0903;4.28787;0.326081;0.00181095;-0.000603703;0.00256119;0.00381756
29.0699;11.0903;4.29509;0.317288;0.0017605;-0.000583378;0.00257286;0.00380059
29.427;11.0903;4.29928;0.308614;0.00156819;-0.00042819;0.00270808;0.00377548
29.7841;11.0903;4.30338;0.301478;0.00157112;-0.000346463;0.00295743;0.00388525
30.1412;11.0903;4.30646;0.29852;0.00151941;-0.000338293;0.00319467;0.00396404
30.4984;11.0903;4.30995;0.298768;0.00137951;-0.000386832;0.00369893;0.00411438
30.8555;11.0903;4.30706;0.299422;0.0014581;-0.000517761;0.00385846;0.00420973
31.2126;11.0903;4.30589;0.296392;0.00148482;-0.000476682;0.00420329;0.00435435
31.5697;11.0903;4.31234;0.287686;0.00133746;-0.000396124;0.00410951;0.00426105
31.9268;11.0903;4.32034;0.27522;0.00125721;-0.000272759;0.00424829;0.00428389
32.284;11.0903;4.32312;0.266135;0.00130138;2.08298e-05;0.00450197;0.00439824
32.6411;11.0903;4.3202;0.270379;0.00151115;6.42986e-05;0.00462595;0.00452294
32.9982;11.0903;4.31399;0.28615;0.00215577;-2.21808e-05;0.00454706;0.00472681
33.3553;11.0903;4.30478;0.300529;0.00221094;4.31801e-05;0.00425603;0.00464291
33.7124;11.0903;4.29976;0.305152;0.00226827;-0.000140036;0.00466471;0.00480728
34.0695;11.0903;4.29569;0.299705;0.00220208;-0.00027533;0.00515063;0.00495066
34.4267;11.0903;4.29139;0.286744;0.00254418;-5.61659e-05;0.00529042;0.00511032
34.7838;11.0903;4.28215;0.272721;0.00287403;0.000471829;0.00628643;0.00552584
35.1409;11.0903;4.272;0.256131;0.00319691;0.000774136;0.00678241;0.00576753
35.498;11.0903;4.26811;0.24323;0.00257744;0.00083499;0.00657981;0.00552487
35.8551;11.0903;4.27491;0.239177;0.00196819;0.000653536;0.00698099;0.00546174
36.2123;11.0903;4.28938;0.246215;0.00193917;0.000677561;0.00737362;0.00557159
36.5694;11.0903;4.31028;0.254972;0.00156413;0.000689339;0.00720464;0.00540641
36.9265;11.0903;4.32614;0.264106;0.00129885;0.000560978;0.00697652;0.0052521
37.2836;11.0903;4.3348;0.273274;0.00118915;0.000123393;0.00656183;0.00508297
37.6407;11.0903;4.33734;0.278689;0.00119584;1.30609e-05;0.00544033;0.00470325
37.9978;11.0903;4.33702;0.278665;0.00145354;0.000209356;0.00447996;0.00444728
38.355;11.0903;4.33861;0.270637;0.00172753;0.000167356;0.00407761;0.00439892
38.7121;11.0903;4.34677;0.263919;0.00213015;-0.000127963;0.00393244;0.0044954
39.0692;11.0903;4.35961;0.268292;0.00240501;-0.00055145;0.00336771;0.00438661
39.4263;11.0903;4.37188;0.278165;0.00214419;-0.00068017;0.00319749;0.00421967
39.7834;11.0903;4.38247;0.28672;0.00157871;-0.000506249;0.00333642;0.00404769
40.1406;11.0903;4.39025;0.289389;0.00113773;-0.000316026;0.00348561;0.0039257
40.4977;11.0903;4.3926;0.286428;0.000959324;-0.000233302;0.00381263;0.0039883
40.8548;11.0903;4.39598;0.282983;0.00110776;4.0359e-05;0.0044792;0.00431546
41.2119;11.0903;4.40417;0.284971;0.00130201;0.000257835;0.00469573;0.00447129
41.569;11.0903;4.41836;0.290926;0.00153654;0.000354955;0.00456771;0.00451082
41.9261;11.0903;4.43445;0.29357;0.00171107;4.01835e-06;0.0043651;0.00450043
42.2833;11.0903;4.44887;0.286636;0.00187518;-0.000309883;0.00371244;0.00431572
42.6404;11.0903;4.45939;0.274378;0.00195905;-0.000359616;0.00387593;0.00441021
42.9975;11.0903;4.46558;0.263727;0.00186203;-0.00038143;0.00436207;0.00455489
43.3546;11.0903;4.46793;0.253668;0.0016858;-0.000417223;0.00441079;0.00450799
43.7117;11.0903;4.46926;0.247241;0.00163731;-0.000633866;0.00444783;0.00450375
44.0689;11.0903;4.47148;0.245706;0.00163517;-0.000488593;0.00436411;0.00447187
44.426;11.0903;4.47323;0.247847;0.00181823;-0.000174403;0.0041709;0.00446808
44.7831;11.0903;4.4725;0.249789;0.00217019;0.000111985;0.00417044;0.00459733
45.1402;11.0903;4.46795;0.250906;0.00213257;-6.59503e-05;0.0035123;0.00433777
45.4973;11.0903;4.46295;0.251683;0.00248902;-9.6275e-05;0.00331326;0.00439783
45.8545;11.0903;4.4605;0.253043;0.00333824;-3.82067e-05;0.00443753;0.00509109
-44.8536;10.7332;3.90467;0.30479;0.00449936;0.00341423;0.00945284;0.00681963
-44.4965;10.7332;3.9005;0.310719;0.00395575;0.00278743;0.00702155;0.00604905
-44.1394;10.7332;3.89282;0.317691;0.00589234;0.00338611;0.00757394;0.00669982
-43.7823;10.7332;3.87905;0.318776;0.00717753;0.00359278;0.00831691;0.00718666
-43.4251;10.7332;3.87459;0.327496;0.00758377;0.00345384;0.00901475;0.00743831
-43.068;10.7332;3.87865;0.347361;0.00787791;0.0040119;0.0100153;0.00772297
-42.7109;10.7332;3.87729;0.360902;0.00821049;0.00499644;0.0101714;0.00782769
-42.3538;10.7332;3.88056;0.374011;0.00751719;0.00491398;0.00953352;0.00755154
-41.9967;10.7332;3.88709;0.372538;0.00690931;0.00457401;0.00886183;0.00726266
-41.6396;10.7332;3.88854;0.359526;0.00595488;0.00427983;0.00792531;0.00680201
-41.2824;10.7332;3.88447;0.351586;0.00523024;0.00319086;0.00725783;0.00645189
-40.9253;10.7332;3.87973;0.354804;0.00525556;0.00292224;0.00762167;0.00655165
-40.5682;10.7332;3.88314;0.359061;0.00553107;0.00269454;0.00718271;0.00650994
-40.2111;10.7332;3.88309;0.355247;0.00529768;0.00202545;0.00563866;0.00603775
-39.854;10.7332;3.87357;0.349416;0.00463141;0.00137404;0.00480056;0.00560713
-39.4968;10.7332;3.86842;0.352394;0.00476094;0.000641616;0.0038071;0.00534417
-39.1397;10.7332;3.87242;0.359662;0.00433138;0.000287585;0.00365796;0.00516054
-38.7826;10.7332;3.87915;0.362542;0.00472893;0.000261204;0.0033218;0.00518033
-38.4255;10.7332;3.88383;0.360571;0.00517105;0.000184258;0.00288493;0.00518201
-38.0684;10.7332;3.88148;0.358886;0.00460555;5.64551e-05;0.00293383;0.00501311
-37.7113;10.7332;3.87521;0.361745;0.00445778;-0.000109713;0.0031269;0.00502815
-37.3541;10.7332;3.87319;0.372204;0.00532845;-9.2345e-05;0.00330153;0.00536345
-36.997;10.7332;3.88753;0.385426;0.00473882;0.000178337;0.00324877;0.00515997
-36.6399;10.7332;3.89691;0.396944;0.00373709;0.000362223;0.00308193;0.00476761
-36.2828;10.7332;3.89505;0.407113;0.0035015;0.000521871;0.00311995;0.00469803
-35.9257;10.7332;3.88709;0.424219;0.00451377;0.000750068;0.00365427;0.00521793
-35.5685;10.7332;3.87577;0.43023;0.0047978;0.000608236;0.00428749;0.00550312
-35.2114;10.7332;3.87252;0.423013;0.00493637;0.000332653;0.0039932;0.00545575
-34.8543;10.7332;3.87577;0.420757;0.00518855;0.000558659;0.00340376;0.00535173
-34.4972;10.7332;3.8817;0.425164;0.00544236;0.000568939;0.00320847;0.00536992
-34.1401;10.7332;3.8874;0.427566;0.00474476;-0.000188932;0.00299986;0.00508089
-33.783;10.7332;3.89073;0.423788;0.00482995;-0.00105031;0.00259607;0.00497528
-33.4258;10.7332;3.88348;0.42442;0.00477269;-0.000988908;0.00189102;0.004713
-33.0687;10.7332;3.87333;0.428422;0.00487038;-0.000724345;0.00177641;0.00470701
-32.7116;10.7332;3.87205;0.433481;0.00535107;-0.000196325;0.00178006;0.0048755
-32.3545;10.7332;3.87782;0.441494;0.00656036;0.000661467;0.0017774;0.00527186
-31.9974;10.7332;3.88141;0.449063;0.00643323;0.00145829;0.00243534;0.00543709
-31.6402;10.7332;3.8779;0.446439;0.00492112;0.00172066;0.00335303;0.00525171
-31.2831;10.7332;3.8773;0.439266;0.00268887;0.000767752;0.00396444;0.00470932
-30.926;10.7332;3.87857;0.438389;0.00199429;9.31759e-05;0.00391592;0.00443855
-30.5689;10.7332;3.8799;0.443801;0.00199656;-0.000270936;0.00419741;0.00454385
-30.2118;10.7332;3.88566;0.446158;0.00204242;-0.00076098;0.00403133;0.00449954
-29.8546;10.7332;3.89345;0.445428;0.00248009;-0.000689388;0.00308932;0.00430868
-29.4975;10.7332;3.8985;0.446755;0.0033663;-0.000531534;0.00210348;0.00426997
-29.1404;10.7332;3.89351;0.446706;0.0049575;-0.000472565;0.00188062;0.00477428
-28.7833;10.7332;3.87251;0.452315;0.00531908;-0.000402368;0.00170957;0.00484033
