x,y,rho,u,v,p,uu,vv,ww,_uv,
0.40442246,0.29289213,0.99168342,1.3168442,0.069772214,0.98852015,0,4.21E-09,1.59E-10,1.26E-06,
0.42624614,0.29289213,0.99210405,1.3030714,0.05899613,0.98909956,1.02E-05,1.43E-08,1.64E-10,1.07E-07,
0.44806978,0.29289213,0.99252111,1.2892156,0.049476683,0.98968482,3.09E-05,4.80E-09,1.49E-10,-6.60E-07,
0.46989343,0.29289213,0.99292958,1.2753938,0.041095149,0.99024397,9.75E-06,2.74E-08,1.48E-10,7.73E-08,
0.49171707,0.29289213,0.99332118,1.2616423,0.033770379,0.99079573,4.82E-07,9.10E-09,1.44E-10,2.70E-07,
0.51354074,0.29289213,0.99370843,1.2480062,0.027476687,0.99133319,7.59E-06,6.84E-09,1.57E-10,1.58E-07,
0.53536439,0.29289213,0.99408442,1.2345418,0.022150176,0.99186701,9.96E-06,7.21E-09,1.60E-10,1.55E-07,
0.55718803,0.29289213,0.9944582,1.2212847,0.017732929,0.99238038,1.46E-05,1.18E-08,1.76E-10,-1.23E-07,
0.57901168,0.29289213,0.99480516,1.208312,0.014171054,0.99287087,7.48E-07,1.38E-08,1.86E-10,2.14E-07,
0.60083532,0.29289213,0.9951551,1.1956079,0.011412048,0.99334776,0,1.72E-08,1.90E-10,-2.27E-08,
0.62265897,0.29289213,0.99548668,1.1832085,0.009340375,0.99381816,2.57E-05,1.91E-08,1.89E-10,-8.59E-08,
0.64448261,0.29289213,0.99580437,1.1711794,0.007951371,0.99426359,8.47E-06,2.08E-08,1.96E-10,-1.45E-07,
0.66630626,0.29289213,0.99610996,1.1595211,0.00721718,0.99468553,3.23E-06,2.21E-08,1.99E-10,-8.65E-08,
0.6881299,0.29289213,0.99639368,1.1482704,0.007085549,0.99508417,1.12E-05,2.04E-08,2.07E-10,9.00E-08,
0.70995355,0.29289213,0.9966768,1.137436,0.007502358,0.99547631,1.26E-05,2.35E-08,2.20E-10,-6.69E-08,
0.73177719,0.29289213,0.99694312,1.127044,0.008413102,0.99584424,1.65E-05,2.66E-08,2.33E-10,-2.20E-08,
0.75360084,0.29289213,0.99719089,1.1170726,0.009704388,0.99620074,5.92E-06,3.33E-08,2.42E-10,2.92E-08,
0.77542448,0.29289213,0.99742806,1.1075199,0.011378005,0.99652851,1.31E-05,4.24E-08,2.72E-10,-7.31E-09,
0.79724813,0.29289213,0.99764919,1.0984347,0.013400813,0.99683511,0,5.78E-08,2.58E-10,1.84E-07,
0.81907183,0.29289213,0.9978599,1.0897646,0.01572795,0.99712712,5.01E-06,8.44E-08,2.28E-10,7.35E-08,
0.84089547,0.29289213,0.99805671,1.0815251,0.018320838,0.99741435,1.92E-06,1.18E-07,1.99E-10,3.87E-07,
0.86271912,0.29289213,0.99824244,1.0736767,0.021147294,0.99766999,2.71E-06,1.58E-07,1.89E-10,5.75E-07,
0.88454276,0.29289213,0.99842322,1.0661787,0.024139486,0.99791515,5.16E-08,2.26E-07,1.82E-10,2.68E-07,
0.90636641,0.29289213,0.99858725,1.059042,0.027312798,0.99815327,1.11E-06,3.02E-07,1.90E-10,3.64E-07,
0.92819005,0.29289213,0.99875224,1.0522503,0.030664742,0.99838406,1.36E-05,4.10E-07,2.05E-10,-4.59E-07,
0.9500137,0.29289213,0.99890095,1.0458195,0.034184296,0.99858779,1.37E-05,4.89E-07,2.09E-10,-2.30E-07,
0.97183734,0.29289213,0.99903899,1.0397465,0.03786137,0.99878633,8.69E-07,5.45E-07,1.96E-10,-5.85E-08,
0.99366099,0.29289213,0.9991675,1.0340011,0.041686289,0.99895698,4.46E-06,5.50E-07,1.77E-10,-2.68E-08,
1.0154847,0.29289213,0.99929249,1.0285887,0.045623578,0.99914062,1.29E-05,5.38E-07,1.65E-10,-6.01E-08,
1.0373083,0.29289213,0.99940956,1.0234935,0.049651582,0.99929744,4.12E-06,5.00E-07,1.57E-10,-5.70E-07,
1.059132,0.29289213,0.99951637,1.0187523,0.053784762,0.99944723,9.98E-06,4.35E-07,1.56E-10,-8.23E-07,
1.0809556,0.29289213,0.99961138,1.0143764,0.058001943,0.99957407,1.27E-05,3.39E-07,1.63E-10,-6.51E-07,
-0.83952552,0.31343493,0.99871594,0.9967171,0.34025553,0.99837857,2.57E-06,5.91E-08,1.44E-13,3.21E-06,
-0.81770188,0.31343493,0.99867725,0.99769849,0.34277296,0.99831545,1.17E-05,1.15E-06,1.65E-13,-1.42E-06,
-0.79587823,0.31343493,0.99863803,0.99876159,0.3452839,0.99825722,9.22E-06,6.08E-07,1.85E-13,-5.05E-08,
-0.77405453,0.31343493,0.99858475,0.99991643,0.34778422,0.99819773,2.75E-06,9.96E-08,2.03E-13,1.56E-06,
-0.75223088,0.31343493,0.99853706,1.0011599,0.35036203,0.99812996,0,7.95E-08,2.18E-13,2.29E-06,
-0.73040724,0.31343493,0.99849439,1.0024657,0.35335225,0.99805397,2.72E-05,1.66E-06,2.18E-13,-7.46E-06,
-0.70858359,0.31343493,0.99843132,1.0039151,0.35632676,0.99798089,9.94E-07,1.01E-06,2.17E-13,9.82E-07,
-0.68675995,0.31343493,0.99837577,1.0054692,0.35927832,0.99789089,1.10E-05,1.65E-06,2.15E-13,-1.44E-06,
-0.6649363,0.31343493,0.99830651,1.0071484,0.36233088,0.99781275,1.73E-07,3.39E-08,2.17E-13,4.39E-06,
-0.64311266,0.31343493,0.99824542,1.0089653,0.36583352,0.99771065,7.54E-06,5.55E-07,2.37E-13,-2.61E-06,
-0.62128901,0.31343493,0.99816507,1.0109559,0.36931142,0.99760896,3.46E-06,0,2.49E-13,2.54E-06,
-0.59946537,0.31343493,0.99808943,1.0131068,0.37274981,0.99750441,3.19E-06,0,2.55E-13,3.00E-06,
-0.57764173,0.31343493,0.99800634,1.0154577,0.37655064,0.99737793,0,5.47E-07,2.47E-13,2.23E-06,
-0.55581808,0.31343493,0.99791306,1.0180199,0.3805894,0.99724561,5.32E-06,2.58E-07,2.35E-13,1.73E-07,
-0.53399444,0.31343493,0.99781817,1.0208266,0.3845655,0.9971112,3.55E-06,2.46E-06,2.31E-13,-3.48E-06,
-0.51217079,0.31343493,0.997715,1.023886,0.38871187,0.99696016,1.84E-05,2.27E-06,2.57E-13,-8.33E-06,
-0.49034712,0.31343493,0.99759787,1.0272849,0.39333063,0.99679089,3.22E-08,1.90E-06,3.51E-13,-1.20E-06,
-0.46852347,0.31343493,0.99747491,1.0309836,0.39784536,0.99661803,1.72E-05,7.45E-07,4.81E-13,-2.46E-06,
-0.44669983,0.31343493,0.99733543,1.0350581,0.40250537,0.99643296,1.75E-05,1.54E-06,6.92E-13,-6.73E-06,
-0.42487618,0.31343493,0.99718064,1.039597,0.40765071,0.9962188,1.50E-05,2.44E-06,1.05E-12,-3.29E-06,
-0.40305254,0.31343493,0.99702132,1.044574,0.41262129,0.99599403,2.36E-06,2.69E-06,1.47E-12,1.23E-06,
-0.38122886,0.31343493,0.99684,1.0500848,0.41790664,0.99573857,2.80E-06,1.38E-06,2.18E-12,-1.63E-06,
-0.35940522,0.31343493,0.99663961,1.0562127,0.42341724,0.99545932,1.85E-06,0,3.30E-12,2.31E-06,
-0.33758157,0.31343493,0.99643797,1.0629357,0.42861417,0.99517751,5.44E-06,3.98E-06,4.78E-12,-2.50E-06,
-0.31575793,0.31343493,0.99620062,1.0704916,0.43447757,0.99484044,1.54E-05,1.58E-06,8.21E-12,-1.97E-06,
-0.29393429,0.31343493,0.99595004,1.0788054,0.43995038,0.99448848,1.88E-05,3.10E-06,1.26E-11,-5.50E-06,
-0.27211064,0.31343493,0.9956618,1.0880641,0.44548905,0.99409348,1.42E-06,5.35E-07,1.90E-11,5.35E-06,
-0.250287,0.31343493,0.99536061,1.0983192,0.4509322,0.99366456,1.00E-05,2.98E-06,2.72E-11,-2.80E-07,
-0.22846334,0.31343493,0.99502808,1.1095917,0.45582163,0.99320996,1.03E-06,3.32E-07,3.56E-11,6.74E-06,
-0.20663969,0.31343493,0.99466461,1.1221504,0.46074432,0.99269688,9.00E-06,4.30E-07,4.47E-11,-8.30E-07,
-0.18481605,0.31343493,0.99428099,1.1357641,0.46451902,0.99216467,1.97E-06,3.89E-08,5.52E-11,5.41E-06,
-0.16299239,0.31343493,0.99385834,1.1508911,0.46808827,0.9915669,1.14E-05,2.21E-06,6.87E-11,-3.69E-06,
-0.14116874,0.31343493,0.99341762,1.1670901,0.4701111,0.99094623,2.03E-06,1.79E-06,8.04E-11,-6.60E-07,
-0.11934509,0.31343493,0.99294204,1.1846976,0.47113377,0.99028724,1.74E-05,5.60E-07,9.12E-11,6.44E-06,
-0.097521447,0.31343493,0.9924531,1.203323,0.47030246,0.9896009,1.02E-05,1.17E-06,9.96E-11,4.99E-06,
-0.075697795,0.31343493,0.99195045,1.2229173,0.46756321,0.98890156,1.06E-05,1.21E-06,1.04E-10,-2.90E-06,
-0.053874146,0.31343493,0.99143845,1.2432691,0.46268338,0.98818815,9.15E-06,8.47E-07,1.10E-10,5.59E-06,
-0.032050498,0.31343493,0.99094748,1.2636721,0.45504084,0.98750454,8.56E-06,9.95E-07,1.17E-10,4.01E-06,
-0.01022685,0.31343493,0.99045658,1.2843703,0.44513649,0.98681289,3.24E-06,9.59E-07,1.28E-10,3.07E-06,
0.011596798,0.31343493,0.99001437,1.3041521,0.43225154,0.98619592,1.50E-05,1.57E-06,1.45E-10,-3.37E-06,
0.033420447,0.31343493,0.9896152,1.3227769,0.41669679,0.98564261,3.51E-06,3.61E-07,1.69E-10,2.61E-06,
0.055244096,0.31343493,0.98927075,1.339992,0.3987706,0.98514926,1.07E-05,2.08E-06,2.05E-10,-2.11E-06,
0.077067748,0.31343493,0.9889949,1.3549135,0.37857261,0.98477405,1.54E-06,6.09E-08,2.46E-10,4.44E-06,
0.098891392,0.31343493,0.98879522,1.3672321,0.35657871,0.98449743,0,0,2.76E-10,6.07E-06,
0.12071504,0.31343493,0.98868561,1.3768504,0.33332095,0.98433125,1.32E-05,1.32E-06,2.93E-10,-2.60E-06,
0.1425387,0.31343493,0.98863906,1.3837885,0.30930603,0.98427647,4.74E-06,8.07E-08,2.86E-10,6.67E-06,
0.16436234,0.31343493,0.98868656,1.387773,0.28500083,0.98434114,2.34E-05,3.83E-07,2.68E-10,-1.76E-06,
0.18618599,0.31343493,0.9887923,1.3890156,0.26088864,0.98448539,7.28E-06,9.46E-07,2.40E-10,9.30E-08,
0.20800963,0.31343493,0.98896581,1.3876975,0.23736714,0.98472977,9.65E-06,5.56E-07,2.08E-10,9.26E-08,
0.22983329,0.31343493,0.98919237,1.3840913,0.21475266,0.98503625,7.54E-06,0,1.84E-10,-6.67E-07,
0.25165692,0.31343493,0.98946297,1.3784939,0.19327715,0.98542488,1.72E-05,2.46E-07,1.60E-10,4.76E-07,
0.27348059,0.31343493,0.98976725,1.3712115,0.17310186,0.98584563,1.58E-05,9.33E-08,1.48E-10,5.22E-07,
0.29530424,0.31343493,0.99009746,1.3625271,0.15431911,0.98631221,0,5.62E-09,1.48E-10,4.07E-06,
0.31712788,0.31343493,0.99045712,1.3526855,0.13697107,0.98680705,1.71E-06,5.71E-08,1.36E-10,1.66E-06,
0.33895153,0.31343493,0.99083143,1.3419266,0.12106064,0.98732167,1.45E-05,3.67E-08,1.30E-10,-6.95E-07,
0.36077517,0.31343493,0.99121153,1.330484,0.1065615,0.9878599,2.43E-06,2.58E-08,1.23E-10,6.87E-08,
0.38259882,0.31343493,0.99159235,1.3185055,0.093425557,0.98838782,1.11E-05,2.19E-08,1.19E-10,-1.04E-08,
0.40442246,0.31343493,0.99197775,1.3061635,0.081594311,0.98893273,6.15E-08,9.55E-09,1.35E-10,2.26E-06,
0.42624614,0.31343493,0.99236804,1.2935458,0.070999004,0.98945838,2.96E-05,7.29E-08,1.42E-10,-1.39E-06,
0.44806978,0.31343493,0.99275333,1.2808175,0.061502069,0.99000096,1.10E-05,6.17E-08,1.29E-10,-1.34E-06,
0.46989343,0.31343493,0.99312538,1.26802,0.053101797,0.99051249,1.84E-05,3.46E-08,1.34E-10,-6.79E-07,
0.49171707,0.31343493,0.99348825,1.2552365,0.045741539,0.99103665,3.29E-06,1.42E-09,1.31E-10,6.27E-07,
0.51354074,0.31343493,0.99385554,1.2424939,0.039360456,0.99154031,1.87E-05,1.76E-08,1.37E-10,-3.89E-07,
0.53536439,0.31343493,0.99420792,1.2298926,0.033902187,0.99203247,1.23E-05,1.52E-08,1.40E-10,2.51E-07,
0.55718803,0.31343493,0.99455053,1.2174412,0.029313246,0.99252367,9.19E-06,4.06E-09,1.54E-10,2.63E-07,
0.57901168,0.31343493,0.9948926,1.2052053,0.025542898,0.99298149,3.10E-06,2.46E-08,1.61E-10,-7.33E-08,
0.60083532,0.31343493,0.99521768,1.1932038,0.022542926,0.99343395,3.22E-05,2.31E-08,1.66E-10,-3.68E-07,
0.62265897,0.31343493,0.99553013,1.1814762,0.020172337,0.99387598,2.50E-05,2.60E-08,1.64E-10,-3.93E-07,
0.64448261,0.31343493,0.99582434,1.1700677,0.018480571,0.99429524,0,2.05E-08,1.67E-10,-2.47E-09,
0.66630626,0.31343493,0.99611819,1.1589646,0.017419187,0.99470419,1.99E-05,2.69E-08,1.70E-10,-2.57E-07,
0.6881299,0.31343493,0.99639285,1.1482384,0.016940078,0.9950847,1.17E-07,2.39E-08,1.74E-10,1.82E-08,
0.70995355,0.31343493,0.99665743,1.1378796,0.016993979,0.99546391,3.49E-06,2.62E-08,1.87E-10,1.87E-07,
0.73177719,0.31343493,0.99690711,1.1279247,0.017531609,0.99581528,0,2.57E-08,2.01E-10,6.47E-07,
0.75360084,0.31343493,0.9971509,1.1183391,0.0184786,0.99614769,0,3.75E-08,2.05E-10,1.26E-07,
0.77542448,0.31343493,0.99737757,1.1091229,0.01976593,0.99646664,1.20E-06,5.09E-08,2.22E-10,1.24E-07,
0.79724813,0.31343493,0.99760205,1.1003133,0.021407558,0.99676818,1.32E-05,6.37E-08,2.13E-10,1.20E-07,
0.81907183,0.31343493,0.99780327,1.0919045,0.023362737,0.99704987,1.81E-05,8.12E-08,1.93E-10,1.83E-07,
0.84089547,0.31343493,0.99800038,1.0838764,0.025595132,0.997334,1.18E-05,1.25E-07,1.66E-10,-1.17E-07,
0.86271912,0.31343493,0.99817926,1.0762347,0.028074522,0.99758601,3.28E-06,1.50E-07,1.55E-10,2.10E-07,
0.88454276,0.31343493,0.99835521,1.0689516,0.030774496,0.99783105,8.74E-06,2.15E-07,1.49E-10,-3.05E-07,
0.90636641,0.31343493,0.99852544,1.0619872,0.033641193,0.99805057,2.23E-05,2.76E-07,1.56E-10,-1.29E-07,
0.92819005,0.31343493,0.99866849,1.0553689,0.03667026,0.99827635,4.93E-06,3.15E-07,1.72E-10,3.93E-07,
0.9500137,0.31343493,0.9988187,1.0490725,0.039872114,0.99847943,1.03E-06,3.78E-07,1.82E-10,4.32E-07,
0.97183734,0.31343493,0.99895191,1.0431086,0.043233808,0.998667,2.53E-06,4.01E-07,1.74E-10,4.52E-07,
0.99366099,0.31343493,0.99909109,1.0374721,0.04674165,0.99884737,1.76E-05,4.44E-07,1.59E-10,-4.04E-07,
1.0154847,0.31343493,0.99920678,1.0321864,0.050382748,0.99901366,9.69E-06,4.09E-07,1.46E-10,-3.44E-07,
1.0373083,0.31343493,0.9993217,1.0272326,0.054140683,0.99916828,1.04E-05,3.91E-07,1.37E-10,-2.88E-07,
1.059132,0.31343493,0.99942571,1.0225871,0.057972293,0.99931991,1.14E-05,3.62E-07,1.31E-10,-3.62E-07,
1.0809556,0.31343493,0.99951696,1.0182606,0.061855976,0.99944353,8.35E-07,2.82E-07,1.34E-10,-1.65E-07,
-0.83952552,0.3339777,0.99868017,0.99890584,0.33930436,0.99832368,2.39E-06,5.48E-07,1.41E-13,1.90E-06,
-0.81770188,0.3339777,0.99862903,0.99998832,0.34179398,0.99826068,2.79E-06,1.86E-07,1.60E-13,3.27E-06,
-0.79587823,0.3339777,0.99859053,1.0011388,0.3442685,0.99819994,1.11E-05,7.99E-07,1.78E-13,-2.35E-06,
-0.77405453,0.3339777,0.99854279,1.0023723,0.34673244,0.99813169,1.56E-05,8.68E-07,1.95E-13,-3.96E-06,
-0.75223088,0.3339777,0.99848801,1.0037076,0.34918183,0.99806613,5.14E-06,1.39E-08,2.10E-13,3.02E-06,
-0.73040724,0.3339777,0.99844521,1.0051341,0.35202098,0.9979822,2.05E-05,1.91E-06,2.12E-13,-4.31E-06,
-0.70858359,0.3339777,0.99837559,1.0066911,0.35494801,0.99791008,0,2.42E-08,2.10E-13,4.99E-06,
-0.68675995,0.3339777,0.99832505,1.0083449,0.35784286,0.99781698,1.38E-05,6.43E-07,2.07E-13,-2.88E-06,
-0.6649363,0.3339777,0.99825382,1.010156,0.36071557,0.99774033,0,0,2.03E-13,4.61E-06,
-0.64311266,0.3339777,0.99818599,1.012092,0.36401594,0.99763107,7.27E-06,0,2.12E-13,-5.80E-07,
-0.62128901,0.3339777,0.99810928,1.0142105,0.36741322,0.99752527,7.97E-07,4.98E-07,2.21E-13,2.46E-06,
-0.59946537,0.3339777,0.99803019,1.0164902,0.37076861,0.99741387,4.98E-06,0,2.26E-13,1.68E-06,
-0.57764173,0.3339777,0.99794883,1.018967,0.3741484,0.99729496,8.59E-06,3.16E-07,2.29E-13,1.12E-06,
-0.55581808,0.3339777,0.99785465,1.0216855,0.37807673,0.99716145,1.06E-05,1.83E-06,2.28E-13,-3.36E-06,
-0.53399444,0.3339777,0.99774927,1.0246447,0.38194326,0.99702209,5.01E-06,6.92E-08,2.36E-13,3.19E-06,
-0.51217079,0.3339777,0.99764127,1.0278552,0.38571879,0.99687636,9.04E-06,2.96E-08,2.55E-13,3.28E-06,
-0.49034712,0.3339777,0.99752289,1.031394,0.39000359,0.99671024,0,0,3.54E-13,2.03E-06,
-0.46852347,0.3339777,0.99739945,1.03526,0.39435148,0.99652511,5.61E-06,3.98E-08,5.05E-13,6.45E-07,
-0.44669983,0.3339777,0.99726808,1.0394721,0.39856389,0.99633271,7.42E-06,0,6.93E-13,-1.25E-06,
-0.42487618,0.3339777,0.99712038,1.0441335,0.40322149,0.99612719,7.41E-06,2.09E-06,1.03E-12,-2.29E-06,
-0.40305254,0.3339777,0.99694663,1.049264,0.40796274,0.99590057,1.30E-06,5.21E-07,1.51E-12,3.98E-06,
-0.38122886,0.3339777,0.99677938,1.0548518,0.41246951,0.99565828,1.61E-06,5.23E-07,2.15E-12,4.83E-06,
-0.35940522,0.3339777,0.99658716,1.0610707,0.41751915,0.99538529,1.08E-05,3.12E-06,3.42E-12,-3.82E-06,
-0.33758157,0.3339777,0.99637091,1.0679091,0.42240655,0.9950906,2.30E-06,1.56E-07,5.17E-12,9.90E-06,
-0.31575793,0.3339777,0.99615085,1.0753778,0.42706364,0.9947741,1.64E-06,5.83E-07,7.74E-12,3.61E-06,
-0.29393429,0.3339777,0.99590015,1.0837156,0.43214417,0.9944241,2.23E-06,1.06E-06,1.26E-11,1.44E-06,
-0.27211064,0.3339777,0.9956426,1.0927805,0.43665776,0.99405468,4.62E-06,5.08E-06,1.89E-11,-6.21E-06,
-0.250287,0.3339777,0.99533755,1.1028179,0.44120923,0.99364483,6.93E-07,0,2.62E-11,2.06E-06,
-0.22846334,0.3339777,0.99503422,1.1138086,0.44537714,0.99321109,5.10E-06,3.47E-06,3.40E-11,-7.21E-06,
-0.20663969,0.3339777,0.99470574,1.1257077,0.44880024,0.99274671,3.60E-05,1.43E-06,4.26E-11,-4.02E-06,
-0.18481605,0.3339777,0.99433851,1.1388762,0.45207086,0.9922359,9.12E-06,1.17E-06,5.29E-11,-6.27E-06,
-0.16299239,0.3339777,0.99394757,1.1529131,0.45405209,0.99170035,1.01E-05,0,6.33E-11,1.30E-06,
-0.14116874,0.3339777,0.99354833,1.168157,0.45534143,0.99112803,2.64E-05,2.01E-06,7.40E-11,-4.51E-06,
-0.11934509,0.3339777,0.99311972,1.1843368,0.45520997,0.99053884,9.96E-06,8.12E-07,8.44E-11,-2.81E-06,
-0.097521447,0.3339777,0.99268198,1.2012957,0.45343077,0.98992896,3.17E-06,7.55E-07,9.18E-11,-2.68E-06,
-0.075697795,0.3339777,0.99222881,1.2191873,0.45022342,0.98929375,0,8.03E-07,9.43E-11,7.96E-06,
-0.053874146,0.3339777,0.99179035,1.2372586,0.44471171,0.98867226,3.81E-06,0,9.89E-11,9.27E-06,
-0.032050498,0.3339777,0.99135637,1.2556527,0.43726438,0.98806149,2.70E-05,5.00E-07,1.06E-10,-2.72E-06,
-0.01022685,0.3339777,0.99092782,1.273872,0.42754918,0.9874782,5.26E-06,0,1.11E-10,4.64E-06,
0.011596798,0.3339777,0.99055123,1.2912227,0.41535518,0.98694772,8.45E-06,1.73E-06,1.21E-10,-3.76E-06,
0.033420447,0.3339777,0.99019808,1.3077343,0.40105689,0.9864502,0,1.19E-06,1.37E-10,2.10E-06,
0.055244096,0.3339777,0.98989886,1.3228749,0.38469994,0.98602933,0,1.38E-07,1.62E-10,4.41E-06,
0.077067748,0.3339777,0.98966736,1.336038,0.36643115,0.98570389,2.67E-05,1.27E-06,1.90E-10,-3.70E-06,
0.098891392,0.3339777,0.98948741,1.3470316,0.34663945,0.98546153,3.01E-07,5.55E-07,2.12E-10,9.31E-07,
0.12071504,0.3339777,0.98938501,1.3556628,0.32573777,0.98531812,3.08E-08,3.26E-07,2.14E-10,8.29E-06,
0.1425387,0.3339777,0.98934937,1.3621004,0.30415058,0.98526776,1.62E-05,6.48E-07,2.01E-10,-3.53E-06,
0.16436234,0.3339777,0.98936909,1.3660711,0.28224164,0.9852882,0,5.75E-07,1.88E-10,3.15E-06,
0.18618599,0.3339777,0.98945171,1.3676152,0.26039949,0.98540723,1.57E-05,3.60E-07,1.71E-10,1.42E-06,
0.20800963,0.3339777,0.98959821,1.3669195,0.23896408,0.98561025,6.10E-06,4.88E-07,1.59E-10,-1.00E-06,
0.22983329,0.3339777,0.98978287,1.3641838,0.2182162,0.98586845,7.93E-06,1.89E-07,1.50E-10,1.52E-06,
0.25165692,0.3339777,0.99001902,1.359621,0.19837226,0.98619401,1.87E-05,1.79E-07,1.37E-10,3.26E-07,
0.27348059,0.3339777,0.99028546,1.3534943,0.17958854,0.98656279,1.69E-05,2.25E-07,1.29E-10,-2.29E-06,
0.29530424,0.3339777,0.99057662,1.3460257,0.16197158,0.98697233,1.96E-05,0,1.27E-10,-3.15E-08,
0.31712788,0.3339777,0.99089003,1.337448,0.14557941,0.98740566,3.51E-07,0,1.09E-10,2.25E-06,
0.33895153,0.3339777,0.991225,1.3279421,0.13043375,0.98786789,1.09E-05,1.28E-07,1.09E-10,-1.60E-06,
0.36077517,0.3339777,0.99156338,1.3177146,0.11653356,0.9883427,2.28E-05,3.09E-08,1.05E-10,-4.17E-07,
0.38259882,0.3339777,0.99190664,1.3069366,0.10385375,0.98883593,8.12E-07,1.21E-08,1.05E-10,2.02E-06,
0.40442246,0.3339777,0.99226624,1.2957087,0.092354037,0.98931801,3.74E-06,1.07E-07,1.15E-10,-3.18E-07,
0.42624614,0.3339777,0.99262255,1.2842,0.081953272,0.98981643,9.31E-06,6.37E-08,1.19E-10,-1.13E-06,
0.44806978,0.3339777,0.99296349,1.2725013,0.072592154,0.99031043,3.37E-06,7.44E-09,1.18E-10,4.75E-07,
0.46989343,0.3339777,0.99331796,1.2606651,0.064259216,0.99079812,1.80E-06,1.09E-09,1.24E-10,3.94E-07,
0.49171707,0.3339777,0.99365866,1.248791,0.056902699,0.99126893,0,2.02E-08,1.19E-10,5.02E-07,
0.51354074,0.3339777,0.99399626,1.2369145,0.050471701,0.99174899,3.94E-06,2.12E-08,1.20E-10,-1.05E-07,
0.53536439,0.3339777,0.99433094,1.2251115,0.044916399,0.99220788,1.36E-05,1.96E-08,1.24E-10,-3.25E-07,
0.55718803,0.3339777,0.9946515,1.2134409,0.04018873,0.99265623,3.28E-06,9.76E-09,1.34E-10,7.80E-07,
0.57901168,0.3339777,0.99497062,1.2019078,0.036241796,0.99309957,2.09E-05,4.28E-08,1.41E-10,-4.60E-07,
0.60083532,0.3339777,0.99527615,1.1905966,0.033032045,0.99351919,4.35E-06,2.02E-08,1.49E-10,-1.20E-07,
0.62265897,0.3339777,0.99556887,1.1795052,0.030463642,0.99394512,4.53E-06,2.29E-08,1.45E-10,-3.15E-08,
0.64448261,0.3339777,0.99586123,1.1686616,0.028498208,0.99434215,3.28E-05,3.39E-08,1.43E-10,-4.74E-07,
0.66630626,0.3339777,0.99613124,1.158125,0.02714069,0.99473196,3.38E-06,2.19E-08,1.41E-10,1.54E-07,
0.6881299,0.3339777,0.99639833,1.147889,0.026345668,0.99509484,4.81E-06,2.11E-08,1.44E-10,2.80E-07,
0.70995355,0.3339777,0.99665278,1.137988,0.026068501,0.99545223,3.20E-06,2.40E-08,1.54E-10,2.00E-07,
0.73177719,0.3339777,0.99689144,1.1284306,0.02626461,0.99578667,1.04E-05,3.76E-08,1.65E-10,-3.31E-08,
0.75360084,0.3339777,0.99712998,1.1192262,0.026890196,0.99611527,1.58E-05,4.19E-08,1.70E-10,9.05E-08,
0.77542448,0.3339777,0.99735332,1.110378,0.027893813,0.99642265,3.93E-05,8.19E-08,1.76E-10,-9.94E-07,
0.79724813,0.3339777,0.997558,1.1018783,0.029178133,0.99671876,6.00E-06,8.70E-08,1.72E-10,-2.15E-07,
0.81907183,0.3339777,0.99775434,1.0937326,0.030782077,0.99698591,1.17E-06,8.09E-08,1.60E-10,1.80E-07,
0.84089547,0.3339777,0.99794704,1.0859386,0.032671481,0.99725831,7.21E-06,1.11E-07,1.40E-10,4.50E-09,
0.86271912,0.3339777,0.99812603,1.0784936,0.034816828,0.99750751,1.26E-05,1.66E-07,1.29E-10,-3.18E-07,
0.88454276,0.3339777,0.99829501,1.0713918,0.037193079,0.99773633,1.82E-05,2.05E-07,1.24E-10,-5.42E-07,
0.90636641,0.3339777,0.99844587,1.0646389,0.039778281,0.99796408,9.49E-07,2.30E-07,1.27E-10,6.43E-08,
0.92819005,0.3339777,0.99860007,1.0582081,0.042553406,0.99817747,1.23E-06,2.80E-07,1.38E-10,-4.39E-08,
0.9500137,0.3339777,0.99875194,1.0520562,0.045465209,0.99837929,2.00E-05,3.21E-07,1.51E-10,-1.83E-07,
0.97183734,0.3339777,0.99888545,1.0462196,0.04851542,0.99855226,8.11E-06,3.63E-07,1.50E-10,-4.20E-07,
0.99366099,0.3339777,0.99900514,1.0407048,0.051713545,0.99873793,8.27E-06,3.41E-07,1.38E-10,-1.71E-07,
1.0154847,0.3339777,0.99912721,1.0355022,0.055043738,0.99890357,4.14E-06,3.25E-07,1.26E-10,1.30E-07,
1.0373083,0.3339777,0.99923903,1.0306194,0.058489393,0.99905413,7.53E-06,3.28E-07,1.16E-10,-1.95E-07,
1.059132,0.3339777,0.99933684,1.0260662,0.062032782,0.99919742,0,2.71E-07,1.09E-10,1.47E-07,
1.0809556,0.3339777,0.99942899,1.021836,0.065653659,0.99933356,1.53E-06,1.79E-07,1.08E-10,7.93E-07,
-0.81770188,0.3545205,0.99858576,1.0021996,0.34072402,0.99820179,1.34E-06,2.93E-07,1.55E-13,1.35E-06,
-0.79587823,0.3545205,0.99854487,1.0034379,0.34316254,0.99814087,3.51E-06,2.80E-07,1.71E-13,3.04E-06,
-0.77405453,0.3545205,0.99850196,1.0047578,0.34558141,0.9980675,2.14E-05,1.45E-06,1.86E-13,-3.56E-06,
-0.75223088,0.3545205,0.99844241,1.0061891,0.34798658,0.99800241,3.86E-07,2.31E-07,2.00E-13,4.16E-06,
-0.73040724,0.3545205,0.99839747,1.0076969,0.35057151,0.99791753,2.39E-05,7.26E-07,2.07E-13,-4.35E-06,
